Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
N-acetylmuramoyl-L-alanine amidase [Lachnospira eligens],Lachnospira eligens,97.8,97.8,99%,5e-22,32.97,262,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_012740163.1?report=genbank&log$=prottop&blast_rank=4838&RID=96JFA6P2016"",""WP_012740163.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus alba],Paenibacillus alba,100,100,98%,5e-22,32.62,416,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_173223953.1?report=genbank&log$=prottop&blast_rank=4839&RID=96JFA6P2016"",""WP_173223953.1"")"
N-acetylmuramoyl-L-alanine amidase [Carboxydothermus hydrogenoformans],Carboxydothermus hydrogenoformans,101,101,98%,5e-22,34.27,579,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_041537766.1?report=genbank&log$=prottop&blast_rank=4840&RID=96JFA6P2016"",""WP_041537766.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Thermoanaerobacterium],Thermoanaerobacterium,97.1,97.1,98%,5e-22,35.91,224,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_014757955.1?report=genbank&log$=prottop&blast_rank=4841&RID=96JFA6P2016"",""WP_014757955.1"")"
N-acetylmuramoyl-L-alanine amidase [Treponema vincentii],Treponema vincentii,99.4,99.4,98%,5e-22,30.84,344,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_016518064.1?report=genbank&log$=prottop&blast_rank=4842&RID=96JFA6P2016"",""WP_016518064.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus sabuli],Paenibacillus sabuli,98.6,98.6,98%,5e-22,32.22,291,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_263364386.1?report=genbank&log$=prottop&blast_rank=4843&RID=96JFA6P2016"",""WP_263364386.1"")"
N-acetylmuramoyl-L-alanine amidase [Baaleninema simplex],Baaleninema simplex,100,100,99%,5e-22,33.71,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_017661417.1?report=genbank&log$=prottop&blast_rank=4844&RID=96JFA6P2016"",""WP_017661417.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Desulfofarcimen acetoxidans],Desulfofarcimen acetoxidans,97.4,97.4,99%,5e-22,30.32,246,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_015755996.1?report=genbank&log$=prottop&blast_rank=4845&RID=96JFA6P2016"",""WP_015755996.1"")"
SH3 domain-containing protein [Metabacillus mangrovi],Metabacillus mangrovi,101,101,98%,5e-22,32.95,570,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_162356422.1?report=genbank&log$=prottop&blast_rank=4846&RID=96JFA6P2016"",""WP_162356422.1"")"
N-acetylmuramoyl-L-alanine amidase [Phormidium pseudopriestleyi],Phormidium pseudopriestleyi,101,101,99%,5e-22,39.77,611,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_242541576.1?report=genbank&log$=prottop&blast_rank=4847&RID=96JFA6P2016"",""WP_242541576.1"")"
N-acetylmuramoyl-L-alanine amidase [Chryseobacterium arachidis],Chryseobacterium arachidis,96.3,96.3,97%,5e-22,32.00,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_072954512.1?report=genbank&log$=prottop&blast_rank=4848&RID=96JFA6P2016"",""WP_072954512.1"")"
N-acetylmuramoyl-L-alanine amidase [Zavarzinia compransoris],Zavarzinia compransoris,98.2,98.2,95%,5e-22,29.05,275,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_243746446.1?report=genbank&log$=prottop&blast_rank=4849&RID=96JFA6P2016"",""WP_243746446.1"")"
N-acetylmuramoyl-L-alanine amidase [Micromonospora echinaurantiaca],Micromonospora echinaurantiaca,99.8,99.8,98%,5e-22,33.89,387,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_088996686.1?report=genbank&log$=prottop&blast_rank=4850&RID=96JFA6P2016"",""WP_088996686.1"")"
N-acetylmuramoyl-L-alanine amidase [Fusobacterium russii],Fusobacterium russii,99.0,99.0,94%,5e-22,32.35,315,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245552724.1?report=genbank&log$=prottop&blast_rank=4851&RID=96JFA6P2016"",""WP_245552724.1"")"
N-acetylmuramoyl-L-alanine amidase [Dawidia soli],Dawidia soli,97.4,97.4,98%,5e-22,30.91,245,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_254088757.1?report=genbank&log$=prottop&blast_rank=4852&RID=96JFA6P2016"",""WP_254088757.1"")"
N-acetylmuramoyl-L-alanine amidase [Levilactobacillus bambusae],Levilactobacillus bambusae,98.2,98.2,98%,5e-22,31.79,281,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_109249472.1?report=genbank&log$=prottop&blast_rank=4853&RID=96JFA6P2016"",""WP_109249472.1"")"
N-acetylmuramoyl-L-alanine amidase [Anoxybacter fermentans],Anoxybacter fermentans,95.9,95.9,98%,5e-22,33.52,187,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_127017698.1?report=genbank&log$=prottop&blast_rank=4854&RID=96JFA6P2016"",""WP_127017698.1"")"
N-acetylmuramoyl-L-alanine amidase [Alteribacter populi],Alteribacter populi,97.1,97.1,98%,5e-22,35.80,226,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_096438688.1?report=genbank&log$=prottop&blast_rank=4855&RID=96JFA6P2016"",""WP_096438688.1"")"
N-acetylmuramoyl-L-alanine amidase [Catellatospora sichuanensis],Catellatospora sichuanensis,99.4,99.4,98%,5e-22,35.96,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246157965.1?report=genbank&log$=prottop&blast_rank=4856&RID=96JFA6P2016"",""WP_246157965.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus],Bacillus,97.4,97.4,98%,5e-22,35.06,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_006640249.1?report=genbank&log$=prottop&blast_rank=4857&RID=96JFA6P2016"",""WP_006640249.1"")"
N-acetylmuramoyl-L-alanine amidase [Mitsuokella jalaludinii],Mitsuokella jalaludinii,100,100,98%,5e-22,32.61,451,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_055159880.1?report=genbank&log$=prottop&blast_rank=4858&RID=96JFA6P2016"",""WP_055159880.1"")"
N-acetylmuramoyl-L-alanine amidase [Konateibacter massiliensis],Konateibacter massiliensis,99.8,99.8,99%,5e-22,35.75,367,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_099469968.1?report=genbank&log$=prottop&blast_rank=4859&RID=96JFA6P2016"",""WP_099469968.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium saudiense],Clostridium saudiense,97.1,97.1,98%,5e-22,30.77,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_042403157.1?report=genbank&log$=prottop&blast_rank=4860&RID=96JFA6P2016"",""WP_042403157.1"")"
N-acetylmuramoyl-L-alanine amidase [Myxococcus eversor],Myxococcus eversor,100,100,98%,5e-22,34.27,589,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_163867201.1?report=genbank&log$=prottop&blast_rank=4861&RID=96JFA6P2016"",""WP_163867201.1"")"
N-acetylmuramoyl-L-alanine amidase [Weissella kandleri],Weissella kandleri,98.6,98.6,97%,5e-22,29.82,300,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_057755408.1?report=genbank&log$=prottop&blast_rank=4862&RID=96JFA6P2016"",""WP_057755408.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Clostridium tetani],Clostridium tetani,97.1,97.1,98%,5e-22,32.63,234,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_035111759.1?report=genbank&log$=prottop&blast_rank=4863&RID=96JFA6P2016"",""WP_035111759.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfovirgula thermocuniculi],Desulfovirgula thermocuniculi,97.1,97.1,99%,5e-22,33.51,230,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_211229982.1?report=genbank&log$=prottop&blast_rank=4864&RID=96JFA6P2016"",""WP_211229982.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus anthracis],Bacillus anthracis,100,100,99%,5e-22,36.98,529,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_000877267.1?report=genbank&log$=prottop&blast_rank=4865&RID=96JFA6P2016"",""WP_000877267.1"")"
N-acetylmuramoyl-L-alanine amidase [Muricauda eckloniae],Muricauda eckloniae,96.7,96.7,98%,5e-22,34.97,210,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_055397661.1?report=genbank&log$=prottop&blast_rank=4866&RID=96JFA6P2016"",""WP_055397661.1"")"
N-acetylmuramoyl-L-alanine amidase [Companilactobacillus insicii],Companilactobacillus insicii,100,100,98%,5e-22,33.53,433,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_125566887.1?report=genbank&log$=prottop&blast_rank=4867&RID=96JFA6P2016"",""WP_125566887.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paratissierella segnis],Paratissierella segnis,101,101,98%,5e-22,36.67,701,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_262428231.1?report=genbank&log$=prottop&blast_rank=4868&RID=96JFA6P2016"",""WP_262428231.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Clostridium lundense],Clostridium lundense,96.7,96.7,98%,5e-22,31.94,215,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_242850602.1?report=genbank&log$=prottop&blast_rank=4869&RID=96JFA6P2016"",""WP_242850602.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus silagei],Paenibacillus silagei,99.8,99.8,98%,5e-22,33.33,395,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_209876708.1?report=genbank&log$=prottop&blast_rank=4870&RID=96JFA6P2016"",""WP_209876708.1"")"
N-acetylmuramoyl-L-alanine amidase [Iocasia fonsfrigidae],Iocasia fonsfrigidae,97.8,97.8,97%,5e-22,34.66,267,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_230868981.1?report=genbank&log$=prottop&blast_rank=4871&RID=96JFA6P2016"",""WP_230868981.1"")"
N-acetylmuramoyl-L-alanine amidase [Candidatus Sulfurimonas baltica],Candidatus Sulfurimonas baltica,100,100,98%,5e-22,30.09,428,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_229860056.1?report=genbank&log$=prottop&blast_rank=4872&RID=96JFA6P2016"",""WP_229860056.1"")"
N-acetylmuramoyl-L-alanine amidase [Psychrobacillus psychrodurans],Psychrobacillus psychrodurans,95.9,95.9,100%,5e-22,30.11,183,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_269921796.1?report=genbank&log$=prottop&blast_rank=4873&RID=96JFA6P2016"",""WP_269921796.1"")"
N-acetylmuramoyl-L-alanine amidase [Succinispira mobilis],Succinispira mobilis,99.4,99.4,98%,5e-22,34.62,356,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_019880315.1?report=genbank&log$=prottop&blast_rank=4874&RID=96JFA6P2016"",""WP_019880315.1"")"
N-acetylmuramoyl-L-alanine amidase [Cyclobacterium qasimii],Cyclobacterium qasimii,97.8,97.8,98%,5e-22,30.77,266,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_020888599.1?report=genbank&log$=prottop&blast_rank=4875&RID=96JFA6P2016"",""WP_020888599.1"")"
N-acetylmuramoyl-L-alanine amidase [Ornithinibacillus massiliensis],Ornithinibacillus massiliensis,98.2,98.2,98%,5e-22,35.43,280,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_211741684.1?report=genbank&log$=prottop&blast_rank=4876&RID=96JFA6P2016"",""WP_211741684.1"")"
N-acetylmuramoyl-L-alanine amidase [Staphylococcus succinus],Staphylococcus succinus,98.2,98.2,100%,5e-22,31.82,291,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073504274.1?report=genbank&log$=prottop&blast_rank=4877&RID=96JFA6P2016"",""WP_073504274.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Pseudobacteroides cellulosolvens],Pseudobacteroides cellulosolvens,101,101,99%,5e-22,36.31,734,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_050753578.1?report=genbank&log$=prottop&blast_rank=4878&RID=96JFA6P2016"",""WP_050753578.1"")"
SH3 domain-containing protein [Litchfieldia alkalitelluris],Litchfieldia alkalitelluris,100,100,98%,5e-22,32.95,588,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_169891120.1?report=genbank&log$=prottop&blast_rank=4879&RID=96JFA6P2016"",""WP_169891120.1"")"
N-acetylmuramoyl-L-alanine amidase [Ornithinibacillus scapharcae],Ornithinibacillus scapharcae,97.8,97.8,98%,5e-22,35.80,277,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_010097875.1?report=genbank&log$=prottop&blast_rank=4880&RID=96JFA6P2016"",""WP_010097875.1"")"
N-acetylmuramoyl-L-alanine amidase [Larkinella humicola],Larkinella humicola,97.4,97.4,98%,5e-22,27.60,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_150881065.1?report=genbank&log$=prottop&blast_rank=4881&RID=96JFA6P2016"",""WP_150881065.1"")"
N-acetylmuramoyl-L-alanine amidase [Mariniphaga anaerophila],Mariniphaga anaerophila,99.8,99.8,98%,6e-22,30.77,383,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_072999010.1?report=genbank&log$=prottop&blast_rank=4882&RID=96JFA6P2016"",""WP_072999010.1"")"
N-acetylmuramoyl-L-alanine amidase [Thermanaeromonas toyohensis],Thermanaeromonas toyohensis,97.1,97.1,97%,6e-22,33.14,231,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_084665510.1?report=genbank&log$=prottop&blast_rank=4883&RID=96JFA6P2016"",""WP_084665510.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Natranaerovirga hydrolytica],Natranaerovirga hydrolytica,97.1,97.1,98%,6e-22,31.72,232,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_243117072.1?report=genbank&log$=prottop&blast_rank=4884&RID=96JFA6P2016"",""WP_243117072.1"")"
N-acetylmuramoyl-L-alanine amidase [Selenomonas infelix],Selenomonas infelix,99.0,99.0,98%,6e-22,32.79,327,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_083822811.1?report=genbank&log$=prottop&blast_rank=4885&RID=96JFA6P2016"",""WP_083822811.1"")"
peptidoglycan-binding protein [Cerasibacillus quisquiliarum],Cerasibacillus quisquiliarum,100,100,94%,6e-22,38.69,768,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_170226725.1?report=genbank&log$=prottop&blast_rank=4886&RID=96JFA6P2016"",""WP_170226725.1"")"
N-acetylmuramoyl-L-alanine amidase [Salinisphaera japonica],Salinisphaera japonica,100,100,100%,6e-22,28.64,456,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_184999897.1?report=genbank&log$=prottop&blast_rank=4887&RID=96JFA6P2016"",""WP_184999897.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus cereus group],Bacillus cereus group,100,100,99%,6e-22,32.98,414,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_128281478.1?report=genbank&log$=prottop&blast_rank=4888&RID=96JFA6P2016"",""WP_128281478.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Desulfoscipio gibsoniae],Desulfoscipio gibsoniae,100,100,99%,6e-22,35.63,476,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_006521159.1?report=genbank&log$=prottop&blast_rank=4889&RID=96JFA6P2016"",""WP_006521159.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillaceae],Bacillaceae,98.2,98.2,98%,6e-22,36.52,288,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_169188528.1?report=genbank&log$=prottop&blast_rank=4890&RID=96JFA6P2016"",""WP_169188528.1"")"
N-acetylmuramoyl-L-alanine amidase [Salinispora cortesiana],Salinispora cortesiana,99.8,99.8,98%,6e-22,32.78,392,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_025619535.1?report=genbank&log$=prottop&blast_rank=4891&RID=96JFA6P2016"",""WP_025619535.1"")"
N-acetylmuramoyl-L-alanine amidase [Paracidobacterium acidisoli],Paracidobacterium acidisoli,100,100,98%,6e-22,30.52,854,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_252263744.1?report=genbank&log$=prottop&blast_rank=4892&RID=96JFA6P2016"",""WP_252263744.1"")"
N-acetylmuramoyl-L-alanine amidase [Calidifontibacillus oryziterrae],Calidifontibacillus oryziterrae,100,100,96%,6e-22,32.56,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_017756467.1?report=genbank&log$=prottop&blast_rank=4893&RID=96JFA6P2016"",""WP_017756467.1"")"
N-acetylmuramoyl-L-alanine amidase [Nitrospira defluvii],Nitrospira defluvii,100,100,98%,6e-22,31.13,419,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_213044237.1?report=genbank&log$=prottop&blast_rank=4894&RID=96JFA6P2016"",""WP_213044237.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfonatronospira thiodismutans],Desulfonatronospira thiodismutans,100,100,100%,6e-22,29.30,592,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_040418216.1?report=genbank&log$=prottop&blast_rank=4895&RID=96JFA6P2016"",""WP_040418216.1"")"
N-acetylmuramoyl-L-alanine amidase [Vagococcus xieshaowenii],Vagococcus xieshaowenii,100,100,98%,6e-22,28.90,435,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_135253407.1?report=genbank&log$=prottop&blast_rank=4896&RID=96JFA6P2016"",""WP_135253407.1"")"
N-acetylmuramoyl-L-alanine amidase [Micromonospora radicis],Micromonospora radicis,99.8,99.8,98%,6e-22,33.89,388,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_119578692.1?report=genbank&log$=prottop&blast_rank=4897&RID=96JFA6P2016"",""WP_119578692.1"")"
N-acetylmuramoyl-L-alanine amidase [Chryseobacterium gambrini],Chryseobacterium gambrini,95.9,95.9,95%,6e-22,33.92,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_271162086.1?report=genbank&log$=prottop&blast_rank=4898&RID=96JFA6P2016"",""WP_271162086.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Thermohalobacter berrensis],Thermohalobacter berrensis,97.4,97.4,99%,6e-22,33.16,248,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_120167116.1?report=genbank&log$=prottop&blast_rank=4899&RID=96JFA6P2016"",""WP_120167116.1"")"
N-acetylmuramoyl-L-alanine amidase [Micromonospora olivasterospora],Micromonospora olivasterospora,99.8,99.8,98%,6e-22,34.25,396,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_145774369.1?report=genbank&log$=prottop&blast_rank=4900&RID=96JFA6P2016"",""WP_145774369.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus dafuensis],Bacillus dafuensis,97.1,97.1,99%,6e-22,32.57,235,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_057776344.1?report=genbank&log$=prottop&blast_rank=4901&RID=96JFA6P2016"",""WP_057776344.1"")"
N-acetylmuramoyl-L-alanine amidase [Virgibacillus natechei],Virgibacillus natechei,97.4,97.4,100%,6e-22,33.71,262,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_209463367.1?report=genbank&log$=prottop&blast_rank=4902&RID=96JFA6P2016"",""WP_209463367.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Caldisalinibacter kiritimatiensis],Caldisalinibacter kiritimatiensis,97.1,97.1,99%,6e-22,33.33,241,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_006310572.1?report=genbank&log$=prottop&blast_rank=4903&RID=96JFA6P2016"",""WP_006310572.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Pullulanibacillus pueri],Pullulanibacillus pueri,97.1,97.1,99%,6e-22,33.86,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188498225.1?report=genbank&log$=prottop&blast_rank=4904&RID=96JFA6P2016"",""WP_188498225.1"")"
N-acetylmuramoyl-L-alanine amidase [Xylanibacillus composti],Xylanibacillus composti,97.4,97.4,99%,6e-22,33.33,248,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_213413592.1?report=genbank&log$=prottop&blast_rank=4905&RID=96JFA6P2016"",""WP_213413592.1"")"
N-acetylmuramoyl-L-alanine amidase [Halobacillus ihumii],Halobacillus ihumii,100,100,98%,6e-22,37.50,452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_163527412.1?report=genbank&log$=prottop&blast_rank=4906&RID=96JFA6P2016"",""WP_163527412.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfonatronum thiosulfatophilum],Desulfonatronum thiosulfatophilum,100,100,100%,6e-22,32.56,607,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_161946229.1?report=genbank&log$=prottop&blast_rank=4907&RID=96JFA6P2016"",""WP_161946229.1"")"
N-acetylmuramoyl-L-alanine amidase [Sulfobacillus harzensis],Sulfobacillus harzensis,97.1,97.1,98%,6e-22,34.81,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_243239421.1?report=genbank&log$=prottop&blast_rank=4908&RID=96JFA6P2016"",""WP_243239421.1"")"
N-acetylmuramoyl-L-alanine amidase [Larkinella terrae],Larkinella terrae,97.4,97.4,98%,6e-22,27.60,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_154177052.1?report=genbank&log$=prottop&blast_rank=4909&RID=96JFA6P2016"",""WP_154177052.1"")"
N-acetylmuramoyl-L-alanine amidase [Domibacillus antri],Domibacillus antri,99.4,99.4,87%,6e-22,35.29,355,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_083632273.1?report=genbank&log$=prottop&blast_rank=4910&RID=96JFA6P2016"",""WP_083632273.1"")"
N-acetylmuramoyl-L-alanine amidase [Atribacter laminatus],Atribacter laminatus,100,100,98%,6e-22,31.94,552,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_218112861.1?report=genbank&log$=prottop&blast_rank=4911&RID=96JFA6P2016"",""WP_218112861.1"")"
N-acetylmuramoyl-L-alanine amidase [Micromonospora deserti],Micromonospora deserti,99.8,99.8,98%,6e-22,34.81,387,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_111132671.1?report=genbank&log$=prottop&blast_rank=4912&RID=96JFA6P2016"",""WP_111132671.1"")"
SH3 domain-containing protein [Rossellomorea aquimaris],Rossellomorea aquimaris,100,100,98%,6e-22,35.59,958,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_082892613.1?report=genbank&log$=prottop&blast_rank=4913&RID=96JFA6P2016"",""WP_082892613.1"")"
SH3 domain-containing protein [Cytobacillus kochii],Cytobacillus kochii,100,100,98%,6e-22,35.84,588,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_251162640.1?report=genbank&log$=prottop&blast_rank=4914&RID=96JFA6P2016"",""WP_251162640.1"")"
N-acetylmuramoyl-L-alanine amidase [Roseburia hominis],Roseburia hominis,100,100,100%,6e-22,32.97,553,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_014079094.1?report=genbank&log$=prottop&blast_rank=4915&RID=96JFA6P2016"",""WP_014079094.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Vallitalea okinawensis],Vallitalea okinawensis,97.1,97.1,99%,6e-22,32.26,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_105616700.1?report=genbank&log$=prottop&blast_rank=4916&RID=96JFA6P2016"",""WP_105616700.1"")"
N-acetylmuramoyl-L-alanine amidase [Salinibacillus kushneri],Salinibacillus kushneri,100,100,100%,6e-22,37.08,454,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_093134297.1?report=genbank&log$=prottop&blast_rank=4917&RID=96JFA6P2016"",""WP_093134297.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus],Bacillus,97.4,97.4,98%,6e-22,35.06,252,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_095408571.1?report=genbank&log$=prottop&blast_rank=4918&RID=96JFA6P2016"",""WP_095408571.1"")"
N-acetylmuramoyl-L-alanine amidase [Mobilisporobacter senegalensis],Mobilisporobacter senegalensis,100,100,98%,7e-22,34.81,604,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_123609340.1?report=genbank&log$=prottop&blast_rank=4919&RID=96JFA6P2016"",""WP_123609340.1"")"
