Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
N-acetylmuramoyl-L-alanine amidase [Staphylococcus croceilyticus],Staphylococcus croceilyticus,51.6,51.6,99%,1e-04,26.09,291,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_103328446.1?report=genbank&log$=prottop&blast_rank=2090&RID=96KRKV8D016"",""WP_103328446.1"")"
N-acetylmuramoyl-L-alanine amidase [Carnobacterium gallinarum],Carnobacterium gallinarum,51.6,51.6,99%,1e-04,24.75,438,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_034559946.1?report=genbank&log$=prottop&blast_rank=2091&RID=96KRKV8D016"",""WP_034559946.1"")"
N-acetylmuramoyl-L-alanine amidase [Staphylococcus petrasii],Staphylococcus petrasii,51.6,51.6,99%,1e-04,26.09,291,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_103366169.1?report=genbank&log$=prottop&blast_rank=2092&RID=96KRKV8D016"",""WP_103366169.1"")"
N-acetylmuramoyl-L-alanine amidase [Secundilactobacillus odoratitofui],Secundilactobacillus odoratitofui,51.2,51.2,99%,1e-04,25.00,283,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235805667.1?report=genbank&log$=prottop&blast_rank=2093&RID=96KRKV8D016"",""WP_235805667.1"")"
N-acetylmuramoyl-L-alanine amidase [Marinisporobacter balticus],Marinisporobacter balticus,51.2,51.2,99%,1e-04,23.36,263,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_132243012.1?report=genbank&log$=prottop&blast_rank=2094&RID=96KRKV8D016"",""WP_132243012.1"")"
N-acetylmuramoyl-L-alanine amidase [Lentilactobacillus parabuchneri],Lentilactobacillus parabuchneri,51.2,51.2,99%,1e-04,24.02,280,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_057909207.1?report=genbank&log$=prottop&blast_rank=2095&RID=96KRKV8D016"",""WP_057909207.1"")"
N-acetylmuramoyl-L-alanine amidase [Brevibacillus fortis],Brevibacillus fortis,51.6,51.6,99%,1e-04,24.76,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_106840125.1?report=genbank&log$=prottop&blast_rank=2096&RID=96KRKV8D016"",""WP_106840125.1"")"
N-acetylmuramoyl-L-alanine amidase [Deinococcus frigens],Deinococcus frigens,52.0,52.0,99%,1e-04,26.09,653,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_029478957.1?report=genbank&log$=prottop&blast_rank=2097&RID=96KRKV8D016"",""WP_029478957.1"")"
N-acetylmuramoyl-L-alanine amidase [Anaeroarcus burkinensis],Anaeroarcus burkinensis,51.6,51.6,99%,1e-04,25.35,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_027937962.1?report=genbank&log$=prottop&blast_rank=2098&RID=96KRKV8D016"",""WP_027937962.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Andreesenia angusta],Andreesenia angusta,51.6,51.6,99%,1e-04,23.76,517,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_071063888.1?report=genbank&log$=prottop&blast_rank=2099&RID=96KRKV8D016"",""WP_071063888.1"")"
N-acetylmuramoyl-L-alanine amidase [Ruminiclostridium josui],Ruminiclostridium josui,50.8,50.8,99%,1e-04,25.49,243,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_024832324.1?report=genbank&log$=prottop&blast_rank=2100&RID=96KRKV8D016"",""WP_024832324.1"")"
N-acetylmuramoyl-L-alanine amidase [Aequorivita vitellina],Aequorivita vitellina,50.4,50.4,99%,1e-04,24.88,196,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_237601368.1?report=genbank&log$=prottop&blast_rank=2101&RID=96KRKV8D016"",""WP_237601368.1"")"
N-acetylmuramoyl-L-alanine amidase [Neobacillus jeddahensis],Neobacillus jeddahensis,51.6,51.6,99%,1e-04,24.19,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_042374487.1?report=genbank&log$=prottop&blast_rank=2102&RID=96KRKV8D016"",""WP_042374487.1"")"
N-acetylmuramoyl-L-alanine amidase [Methylacidimicrobium tartarophylax],Methylacidimicrobium tartarophylax,51.2,51.2,99%,1e-04,24.64,277,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_142659580.1?report=genbank&log$=prottop&blast_rank=2103&RID=96KRKV8D016"",""WP_142659580.1"")"
N-acetylmuramoyl-L-alanine amidase [Anaeromusa acidaminophila],Anaeromusa acidaminophila,51.2,51.2,99%,1e-04,25.35,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_018703289.1?report=genbank&log$=prottop&blast_rank=2104&RID=96KRKV8D016"",""WP_018703289.1"")"
N-acetylmuramoyl-L-alanine amidase [Propionispora vibrioides],Propionispora vibrioides,51.2,51.2,99%,1e-04,25.70,376,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245732255.1?report=genbank&log$=prottop&blast_rank=2105&RID=96KRKV8D016"",""WP_245732255.1"")"
N-acetylmuramoyl-L-alanine amidase [Macrococcus lamae],Macrococcus lamae,51.2,51.2,99%,1e-04,26.11,285,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_133442654.1?report=genbank&log$=prottop&blast_rank=2106&RID=96KRKV8D016"",""WP_133442654.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Papillibacter cinnamivorans],Papillibacter cinnamivorans,51.2,51.2,99%,1e-04,26.57,477,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_084235065.1?report=genbank&log$=prottop&blast_rank=2107&RID=96KRKV8D016"",""WP_084235065.1"")"
N-acetylmuramoyl-L-alanine amidase [Saccharibacillus qingshengii],Saccharibacillus qingshengii,51.2,51.2,99%,1e-04,26.83,438,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_172196082.1?report=genbank&log$=prottop&blast_rank=2108&RID=96KRKV8D016"",""WP_172196082.1"")"
N-acetylmuramoyl-L-alanine amidase [Lapidilactobacillus mulanensis],Lapidilactobacillus mulanensis,51.2,51.2,100%,2e-04,27.14,446,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_125578068.1?report=genbank&log$=prottop&blast_rank=2109&RID=96KRKV8D016"",""WP_125578068.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus manliponensis],Bacillus manliponensis,51.2,51.2,99%,2e-04,23.14,548,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_034639491.1?report=genbank&log$=prottop&blast_rank=2110&RID=96KRKV8D016"",""WP_034639491.1"")"
N-acetylmuramoyl-L-alanine amidase [Pedococcus badiiscoriae],Pedococcus badiiscoriae,51.2,51.2,97%,2e-04,27.27,402,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_179423603.1?report=genbank&log$=prottop&blast_rank=2111&RID=96KRKV8D016"",""WP_179423603.1"")"
N-acetylmuramoyl-L-alanine amidase [Deinococcus aerolatus],Deinococcus aerolatus,51.2,51.2,99%,2e-04,25.60,648,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188971273.1?report=genbank&log$=prottop&blast_rank=2112&RID=96KRKV8D016"",""WP_188971273.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus rhizophilus],Paenibacillus rhizophilus,51.2,51.2,99%,2e-04,25.73,409,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_124697088.1?report=genbank&log$=prottop&blast_rank=2113&RID=96KRKV8D016"",""WP_124697088.1"")"
N-acetylmuramoyl-L-alanine amidase [Lactiplantibacillus modestisalitolerans],Lactiplantibacillus modestisalitolerans,50.8,50.8,99%,2e-04,25.37,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_137643230.1?report=genbank&log$=prottop&blast_rank=2114&RID=96KRKV8D016"",""WP_137643230.1"")"
N-acetylmuramoyl-L-alanine amidase [Heyndrickxia oleronia],Heyndrickxia oleronia,50.4,50.4,99%,2e-04,24.14,224,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_212944113.1?report=genbank&log$=prottop&blast_rank=2115&RID=96KRKV8D016"",""WP_212944113.1"")"
N-acetylmuramoyl-L-alanine amidase [Liquorilactobacillus mali],Liquorilactobacillus mali,50.8,50.8,99%,2e-04,23.76,285,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_003690190.1?report=genbank&log$=prottop&blast_rank=2116&RID=96KRKV8D016"",""WP_003690190.1"")"
N-acetylmuramoyl-L-alanine amidase [Sporomusa silvacetica],Sporomusa silvacetica,50.4,50.4,99%,2e-04,22.48,260,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_094607262.1?report=genbank&log$=prottop&blast_rank=2117&RID=96KRKV8D016"",""WP_094607262.1"")"
N-acetylmuramoyl-L-alanine amidase [Pedococcus dokdonensis],Pedococcus dokdonensis,50.8,50.8,97%,2e-04,26.32,401,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_197674708.1?report=genbank&log$=prottop&blast_rank=2118&RID=96KRKV8D016"",""WP_197674708.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus donghaensis],Paenibacillus donghaensis,50.4,50.4,99%,2e-04,24.64,249,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_087915237.1?report=genbank&log$=prottop&blast_rank=2119&RID=96KRKV8D016"",""WP_087915237.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Tenuibacillus multivorans],Tenuibacillus multivorans,50.4,50.4,99%,2e-04,23.29,241,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_093857766.1?report=genbank&log$=prottop&blast_rank=2120&RID=96KRKV8D016"",""WP_093857766.1"")"
N-acetylmuramoyl-L-alanine amidase [Fructobacillus pseudoficulneus],Fructobacillus pseudoficulneus,50.4,50.4,99%,2e-04,27.18,289,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_059375207.1?report=genbank&log$=prottop&blast_rank=2121&RID=96KRKV8D016"",""WP_059375207.1"")"
N-acetylmuramoyl-L-alanine amidase [Lederbergia ruris],Lederbergia ruris,50.8,50.8,99%,2e-04,24.88,357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_212965948.1?report=genbank&log$=prottop&blast_rank=2122&RID=96KRKV8D016"",""WP_212965948.1"")"
N-acetylmuramoyl-L-alanine amidase [Limnoraphis robusta],Limnoraphis robusta,50.8,50.8,99%,2e-04,25.60,479,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_049559233.1?report=genbank&log$=prottop&blast_rank=2123&RID=96KRKV8D016"",""WP_049559233.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Natronincola peptidivorans],Natronincola peptidivorans,50.8,50.8,99%,2e-04,23.44,585,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_090439964.1?report=genbank&log$=prottop&blast_rank=2124&RID=96KRKV8D016"",""WP_090439964.1"")"
N-acetylmuramoyl-L-alanine amidase [Lacticaseibacillus paracasei],Lacticaseibacillus paracasei,50.8,50.8,99%,2e-04,25.73,440,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_003565695.1?report=genbank&log$=prottop&blast_rank=2125&RID=96KRKV8D016"",""WP_003565695.1"")"
N-acetylmuramoyl-L-alanine amidase [Jeotgalibacillus salarius],Jeotgalibacillus salarius,50.8,50.8,82%,2e-04,27.01,646,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_134378823.1?report=genbank&log$=prottop&blast_rank=2126&RID=96KRKV8D016"",""WP_134378823.1"")"
N-acetylmuramoyl-L-alanine amidase [Corynebacterium sphenisci],Corynebacterium sphenisci,50.4,50.4,88%,2e-04,27.32,394,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_075693517.1?report=genbank&log$=prottop&blast_rank=2127&RID=96KRKV8D016"",""WP_075693517.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinoplanes friuliensis],Actinoplanes friuliensis,50.4,50.4,99%,3e-04,25.70,383,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_023563172.1?report=genbank&log$=prottop&blast_rank=2128&RID=96KRKV8D016"",""WP_023563172.1"")"
N-acetylmuramoyl-L-alanine amidase [Brevibacillus formosus],Brevibacillus formosus,50.4,50.4,99%,3e-04,24.29,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_047068442.1?report=genbank&log$=prottop&blast_rank=2129&RID=96KRKV8D016"",""WP_047068442.1"")"
N-acetylmuramoyl-L-alanine amidase [Ureibacillus acetophenoni],Ureibacillus acetophenoni,50.4,50.4,99%,3e-04,24.02,670,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_170949372.1?report=genbank&log$=prottop&blast_rank=2130&RID=96KRKV8D016"",""WP_170949372.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium],Clostridium,50.4,50.4,99%,3e-04,25.94,673,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_061857718.1?report=genbank&log$=prottop&blast_rank=2131&RID=96KRKV8D016"",""WP_061857718.1"")"
N-acetylmuramoyl-L-alanine amidase [Anaerosporomusa subterranea],Anaerosporomusa subterranea,50.4,50.4,99%,3e-04,24.30,491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066244831.1?report=genbank&log$=prottop&blast_rank=2132&RID=96KRKV8D016"",""WP_066244831.1"")"
N-acetylmuramoyl-L-alanine amidase [Lentibacillus kapialis],Lentibacillus kapialis,50.1,50.1,99%,3e-04,26.96,298,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188631101.1?report=genbank&log$=prottop&blast_rank=2133&RID=96KRKV8D016"",""WP_188631101.1"")"
N-acetylmuramoyl-L-alanine amidase [Solibacillus faecavium],Solibacillus faecavium,50.4,50.4,99%,3e-04,23.94,626,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_191701875.1?report=genbank&log$=prottop&blast_rank=2134&RID=96KRKV8D016"",""WP_191701875.1"")"
N-acetylmuramoyl-L-alanine amidase [Planktothrix],Planktothrix,50.4,50.4,99%,3e-04,26.34,638,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_186440439.1?report=genbank&log$=prottop&blast_rank=2135&RID=96KRKV8D016"",""WP_186440439.1"")"
N-acetylmuramoyl-L-alanine amidase [Pediococcus stilesii],Pediococcus stilesii,50.1,50.1,99%,3e-04,25.96,290,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_057802733.1?report=genbank&log$=prottop&blast_rank=2136&RID=96KRKV8D016"",""WP_057802733.1"")"
N-acetylmuramoyl-L-alanine amidase [Planktothrix mougeotii],Planktothrix mougeotii,50.4,50.4,99%,3e-04,26.34,636,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_193867857.1?report=genbank&log$=prottop&blast_rank=2137&RID=96KRKV8D016"",""WP_193867857.1"")"
N-acetylmuramoyl-L-alanine amidase [Levilactobacillus hammesii],Levilactobacillus hammesii,49.7,49.7,100%,4e-04,22.55,283,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_057731800.1?report=genbank&log$=prottop&blast_rank=2138&RID=96KRKV8D016"",""WP_057731800.1"")"
N-acetylmuramoyl-L-alanine amidase [Ligilactobacillus pobuzihii],Ligilactobacillus pobuzihii,49.7,49.7,99%,4e-04,22.93,287,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_017868107.1?report=genbank&log$=prottop&blast_rank=2139&RID=96KRKV8D016"",""WP_017868107.1"")"
N-acetylmuramoyl-L-alanine amidase [Methylacidimicrobium cyclopophantes],Methylacidimicrobium cyclopophantes,49.7,49.7,99%,4e-04,24.64,293,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246189615.1?report=genbank&log$=prottop&blast_rank=2140&RID=96KRKV8D016"",""WP_246189615.1"")"
N-acetylmuramoyl-L-alanine amidase [Dialister hominis],Dialister hominis,50.1,50.1,100%,4e-04,26.05,373,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_143332394.1?report=genbank&log$=prottop&blast_rank=2141&RID=96KRKV8D016"",""WP_143332394.1"")"
N-acetylmuramoyl-L-alanine amidase [Anaerobacterium chartisolvens],Anaerobacterium chartisolvens,50.1,50.1,99%,4e-04,23.90,670,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_114297223.1?report=genbank&log$=prottop&blast_rank=2142&RID=96KRKV8D016"",""WP_114297223.1"")"
N-acetylmuramoyl-L-alanine amidase [Halobacillus salinus],Halobacillus salinus,50.1,50.1,83%,4e-04,27.12,462,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_135328390.1?report=genbank&log$=prottop&blast_rank=2143&RID=96KRKV8D016"",""WP_135328390.1"")"
N-acetylmuramoyl-L-alanine amidase [Secundilactobacillus mixtipabuli],Secundilactobacillus mixtipabuli,49.7,49.7,100%,4e-04,23.30,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_089109335.1?report=genbank&log$=prottop&blast_rank=2144&RID=96KRKV8D016"",""WP_089109335.1"")"
N-acetylmuramoyl-L-alanine amidase [Vagococcus salmoninarum],Vagococcus salmoninarum,50.1,50.1,99%,4e-04,25.37,430,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_126782544.1?report=genbank&log$=prottop&blast_rank=2145&RID=96KRKV8D016"",""WP_126782544.1"")"
N-acetylmuramoyl-L-alanine amidase [Dialister massiliensis],Dialister massiliensis,49.7,49.7,100%,4e-04,26.51,350,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_231939234.1?report=genbank&log$=prottop&blast_rank=2146&RID=96KRKV8D016"",""WP_231939234.1"")"
N-acetylmuramoyl-L-alanine amidase [Sporosarcina],Sporosarcina,50.1,50.1,99%,4e-04,25.62,561,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_067212187.1?report=genbank&log$=prottop&blast_rank=2147&RID=96KRKV8D016"",""WP_067212187.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenalkalicoccus suaedae],Paenalkalicoccus suaedae,50.1,50.1,99%,4e-04,23.53,462,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_176010678.1?report=genbank&log$=prottop&blast_rank=2148&RID=96KRKV8D016"",""WP_176010678.1"")"
N-acetylmuramoyl-L-alanine amidase [Propionispira raffinosivorans],Propionispira raffinosivorans,49.3,49.3,99%,4e-04,22.90,219,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_019554830.1?report=genbank&log$=prottop&blast_rank=2149&RID=96KRKV8D016"",""WP_019554830.1"")"
N-acetylmuramoyl-L-alanine amidase [Sporomusa silvacetica],Sporomusa silvacetica,49.7,49.7,99%,4e-04,24.41,295,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245867897.1?report=genbank&log$=prottop&blast_rank=2150&RID=96KRKV8D016"",""WP_245867897.1"")"
N-acetylmuramoyl-L-alanine amidase [Lactiplantibacillus],Lactiplantibacillus,49.7,49.7,99%,4e-04,24.39,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_003640692.1?report=genbank&log$=prottop&blast_rank=2151&RID=96KRKV8D016"",""WP_003640692.1"")"
N-acetylmuramoyl-L-alanine amidase [Propionispira arboris],Propionispira arboris,49.7,49.7,100%,5e-04,25.00,348,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_091832834.1?report=genbank&log$=prottop&blast_rank=2152&RID=96KRKV8D016"",""WP_091832834.1"")"
N-acetylmuramoyl-L-alanine amidase [Deinococcus cellulosilyticus],Deinococcus cellulosilyticus,49.7,49.7,99%,5e-04,25.73,374,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_146884266.1?report=genbank&log$=prottop&blast_rank=2153&RID=96KRKV8D016"",""WP_146884266.1"")"
N-acetylmuramoyl-L-alanine amidase [Jeotgalibacillus alimentarius],Jeotgalibacillus alimentarius,50.1,50.1,82%,5e-04,26.86,646,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_041123273.1?report=genbank&log$=prottop&blast_rank=2154&RID=96KRKV8D016"",""WP_041123273.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Rummeliibacillus pycnus],Rummeliibacillus pycnus,49.3,49.3,75%,5e-04,26.26,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_102693578.1?report=genbank&log$=prottop&blast_rank=2155&RID=96KRKV8D016"",""WP_102693578.1"")"
N-acetylmuramoyl-L-alanine amidase [Peribacillus faecalis],Peribacillus faecalis,49.7,49.7,99%,5e-04,23.15,429,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_190997417.1?report=genbank&log$=prottop&blast_rank=2156&RID=96KRKV8D016"",""WP_190997417.1"")"
N-acetylmuramoyl-L-alanine amidase [Priestia koreensis],Priestia koreensis,49.7,49.7,99%,5e-04,24.64,477,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_053403687.1?report=genbank&log$=prottop&blast_rank=2157&RID=96KRKV8D016"",""WP_053403687.1"")"
N-acetylmuramoyl-L-alanine amidase [Aeribacillus composti],Aeribacillus composti,49.7,49.7,99%,5e-04,23.65,481,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_144598459.1?report=genbank&log$=prottop&blast_rank=2158&RID=96KRKV8D016"",""WP_144598459.1"")"
N-acetylmuramoyl-L-alanine amidase [Staphylococcus],Staphylococcus,49.3,49.3,99%,5e-04,26.09,291,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_126567036.1?report=genbank&log$=prottop&blast_rank=2159&RID=96KRKV8D016"",""WP_126567036.1"")"
N-acetylmuramoyl-L-alanine amidase [Priestia filamentosa],Priestia filamentosa,49.7,49.7,82%,5e-04,27.06,488,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052264467.1?report=genbank&log$=prottop&blast_rank=2160&RID=96KRKV8D016"",""WP_052264467.1"")"
N-acetylmuramoyl-L-alanine amidase [Micromonospora purpureochromogenes],Micromonospora purpureochromogenes,49.7,49.7,99%,5e-04,25.24,385,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_088959678.1?report=genbank&log$=prottop&blast_rank=2161&RID=96KRKV8D016"",""WP_088959678.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Saccharibacillus alkalitolerans],Saccharibacillus alkalitolerans,49.7,49.7,99%,5e-04,26.57,488,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_166276853.1?report=genbank&log$=prottop&blast_rank=2162&RID=96KRKV8D016"",""WP_166276853.1"")"
N-acetylmuramoyl-L-alanine amidase [Lacticaseibacillus zhaodongensis],Lacticaseibacillus zhaodongensis,49.7,49.7,99%,6e-04,25.12,439,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_155287216.1?report=genbank&log$=prottop&blast_rank=2163&RID=96KRKV8D016"",""WP_155287216.1"")"
N-acetylmuramoyl-L-alanine amidase [Fusibacter tunisiensis],Fusibacter tunisiensis,49.7,49.7,99%,6e-04,25.48,960,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_204661469.1?report=genbank&log$=prottop&blast_rank=2164&RID=96KRKV8D016"",""WP_204661469.1"")"
N-acetylmuramoyl-L-alanine amidase [Lactiplantibacillus argentoratensis],Lactiplantibacillus argentoratensis,49.3,49.3,99%,6e-04,24.39,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_057716986.1?report=genbank&log$=prottop&blast_rank=2165&RID=96KRKV8D016"",""WP_057716986.1"")"
N-acetylmuramoyl-L-alanine amidase [Sphingosinicella flava],Sphingosinicella flava,48.9,48.9,50%,6e-04,31.07,272,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_200971694.1?report=genbank&log$=prottop&blast_rank=2166&RID=96KRKV8D016"",""WP_200971694.1"")"
N-acetylmuramoyl-L-alanine amidase [Lactiplantibacillus pentosus],Lactiplantibacillus pentosus,49.3,49.3,99%,6e-04,25.48,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_050338516.1?report=genbank&log$=prottop&blast_rank=2167&RID=96KRKV8D016"",""WP_050338516.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinoplanes siamensis],Actinoplanes siamensis,49.3,49.3,99%,7e-04,23.83,383,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_203684180.1?report=genbank&log$=prottop&blast_rank=2168&RID=96KRKV8D016"",""WP_203684180.1"")"
N-acetylmuramoyl-L-alanine amidase [Lactiplantibacillus dongliensis],Lactiplantibacillus dongliensis,48.9,48.9,99%,7e-04,23.27,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_137640064.1?report=genbank&log$=prottop&blast_rank=2169&RID=96KRKV8D016"",""WP_137640064.1"")"
N-acetylmuramoyl-L-alanine amidase [Deinococcus multiflagellatus],Deinococcus multiflagellatus,49.7,49.7,99%,7e-04,25.12,625,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_224610253.1?report=genbank&log$=prottop&blast_rank=2170&RID=96KRKV8D016"",""WP_224610253.1"")"
N-acetylmuramoyl-L-alanine amidase [Insulambacter thermoxylanivorax],Insulambacter thermoxylanivorax,49.3,49.3,99%,7e-04,25.96,442,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_200967326.1?report=genbank&log$=prottop&blast_rank=2171&RID=96KRKV8D016"",""WP_200967326.1"")"
