Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
N-acetylmuramoyl-L-alanine amidase [Desulfosporosinus acididurans],Desulfosporosinus acididurans,45.1,45.1,99%,0.016,24.55,374,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_242847189.1?report=genbank&log$=prottop&blast_rank=2884&RID=96KS83JX016"",""WP_242847189.1"")"
N-acetylmuramoyl-L-alanine amidase [Vagococcus xieshaowenii],Vagococcus xieshaowenii,45.4,45.4,99%,0.016,25.98,435,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_135253407.1?report=genbank&log$=prottop&blast_rank=2885&RID=96KS83JX016"",""WP_135253407.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus xiapuensis],Bacillus xiapuensis,45.4,45.4,99%,0.016,25.25,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_232713533.1?report=genbank&log$=prottop&blast_rank=2886&RID=96KS83JX016"",""WP_232713533.1"")"
N-acetylmuramoyl-L-alanine amidase [Marivivens niveibacter],Marivivens niveibacter,45.1,45.1,99%,0.016,23.14,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_086451918.1?report=genbank&log$=prottop&blast_rank=2887&RID=96KS83JX016"",""WP_086451918.1"")"
N-acetylmuramoyl-L-alanine amidase [Salinimicrobium oceani],Salinimicrobium oceani,44.7,44.7,67%,0.016,25.17,216,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235942548.1?report=genbank&log$=prottop&blast_rank=2888&RID=96KS83JX016"",""WP_235942548.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfitobacterium dehalogenans],Desulfitobacterium dehalogenans,45.4,45.4,100%,0.017,25.35,844,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_014793996.1?report=genbank&log$=prottop&blast_rank=2889&RID=96KS83JX016"",""WP_014793996.1"")"
N-acetylmuramoyl-L-alanine amidase [Romboutsia maritimum],Romboutsia maritimum,45.1,45.1,69%,0.017,22.92,268,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_115975850.1?report=genbank&log$=prottop&blast_rank=2890&RID=96KS83JX016"",""WP_115975850.1"")"
N-acetylmuramoyl-L-alanine amidase [Heyndrickxia oleronia],Heyndrickxia oleronia,44.7,44.7,99%,0.017,25.73,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_212943211.1?report=genbank&log$=prottop&blast_rank=2891&RID=96KS83JX016"",""WP_212943211.1"")"
N-acetylmuramoyl-L-alanine amidase [Cytobacillus firmus],Cytobacillus firmus,44.7,44.7,99%,0.017,24.39,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_061792654.1?report=genbank&log$=prottop&blast_rank=2892&RID=96KS83JX016"",""WP_061792654.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus dendritiformis],Paenibacillus dendritiformis,45.1,45.1,84%,0.017,26.14,491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_213468263.1?report=genbank&log$=prottop&blast_rank=2893&RID=96KS83JX016"",""WP_213468263.1"")"
N-acetylmuramoyl-L-alanine amidase [Bordetella],Bordetella,45.1,45.1,99%,0.018,25.00,461,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_019247543.1?report=genbank&log$=prottop&blast_rank=2894&RID=96KS83JX016"",""WP_019247543.1"")"
N-acetylmuramoyl-L-alanine amidase [Thermoclostridium caenicola],Thermoclostridium caenicola,44.7,44.7,99%,0.018,24.19,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_149677565.1?report=genbank&log$=prottop&blast_rank=2895&RID=96KS83JX016"",""WP_149677565.1"")"
N-acetylmuramoyl-L-alanine amidase [Deinococcus planocerae],Deinococcus planocerae,45.4,45.4,99%,0.018,26.57,617,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180970120.1?report=genbank&log$=prottop&blast_rank=2896&RID=96KS83JX016"",""WP_180970120.1"")"
N-acetylmuramoyl-L-alanine amidase [Cyanobium gracile],Cyanobium gracile,45.1,45.1,99%,0.018,26.34,356,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245552580.1?report=genbank&log$=prottop&blast_rank=2897&RID=96KS83JX016"",""WP_245552580.1"")"
N-acetylmuramoyl-L-alanine amidase [Syntrophotalea acetylenivorans],Syntrophotalea acetylenivorans,45.1,45.1,99%,0.018,24.51,347,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_072282445.1?report=genbank&log$=prottop&blast_rank=2898&RID=96KS83JX016"",""WP_072282445.1"")"
N-acetylmuramoyl-L-alanine amidase [Micromonospora pisi],Micromonospora pisi,45.1,45.1,99%,0.018,27.32,385,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_121157756.1?report=genbank&log$=prottop&blast_rank=2899&RID=96KS83JX016"",""WP_121157756.1"")"
N-acetylmuramoyl-L-alanine amidase [Peribacillus simplex],Peribacillus simplex,44.7,44.7,99%,0.018,23.41,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_063234640.1?report=genbank&log$=prottop&blast_rank=2900&RID=96KS83JX016"",""WP_063234640.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfosporosinus meridiei],Desulfosporosinus meridiei,44.7,44.7,58%,0.018,30.83,251,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_014904050.1?report=genbank&log$=prottop&blast_rank=2901&RID=96KS83JX016"",""WP_014904050.1"")"
N-acetylmuramoyl-L-alanine amidase [Intestinibacillus massiliensis],Intestinibacillus massiliensis,44.7,44.7,98%,0.018,22.90,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_087066181.1?report=genbank&log$=prottop&blast_rank=2902&RID=96KS83JX016"",""WP_087066181.1"")"
peptidoglycan-binding protein [Alkalibacillus haloalkaliphilus],Alkalibacillus haloalkaliphilus,45.1,45.1,99%,0.019,21.95,458,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_174758197.1?report=genbank&log$=prottop&blast_rank=2903&RID=96KS83JX016"",""WP_174758197.1"")"
N-acetylmuramoyl-L-alanine amidase [Planococcus lenghuensis],Planococcus lenghuensis,44.3,44.3,79%,0.019,28.31,188,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_077588532.1?report=genbank&log$=prottop&blast_rank=2904&RID=96KS83JX016"",""WP_077588532.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Romboutsia],Romboutsia,44.7,44.7,81%,0.019,22.35,243,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_092921858.1?report=genbank&log$=prottop&blast_rank=2905&RID=96KS83JX016"",""WP_092921858.1"")"
N-acetylmuramoyl-L-alanine amidase [Ructibacterium gallinarum],Ructibacterium gallinarum,43.9,43.9,59%,0.020,28.46,185,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_226391817.1?report=genbank&log$=prottop&blast_rank=2906&RID=96KS83JX016"",""WP_226391817.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus],Bacillus,45.1,45.1,100%,0.020,24.15,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_034318555.1?report=genbank&log$=prottop&blast_rank=2907&RID=96KS83JX016"",""WP_034318555.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus pinihumi],Paenibacillus pinihumi,44.7,44.7,61%,0.020,30.08,249,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_081667289.1?report=genbank&log$=prottop&blast_rank=2908&RID=96KS83JX016"",""WP_081667289.1"")"
N-acetylmuramoyl-L-alanine amidase [Heyndrickxia vini],Heyndrickxia vini,44.3,44.3,83%,0.020,26.40,233,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_202780696.1?report=genbank&log$=prottop&blast_rank=2909&RID=96KS83JX016"",""WP_202780696.1"")"
N-acetylmuramoyl-L-alanine amidase [Peribacillus frigoritolerans],Peribacillus frigoritolerans,44.3,44.3,99%,0.021,22.93,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_095679719.1?report=genbank&log$=prottop&blast_rank=2910&RID=96KS83JX016"",""WP_095679719.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Bianquea renquensis],Bianquea renquensis,44.3,44.3,100%,0.021,23.83,245,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_177714296.1?report=genbank&log$=prottop&blast_rank=2911&RID=96KS83JX016"",""WP_177714296.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium haemolyticum],Clostridium haemolyticum,45.1,45.1,99%,0.022,21.63,664,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_039228502.1?report=genbank&log$=prottop&blast_rank=2912&RID=96KS83JX016"",""WP_039228502.1"")"
N-acetylmuramoyl-L-alanine amidase [Robertmurraya korlensis],Robertmurraya korlensis,44.7,44.7,99%,0.022,23.08,270,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066055614.1?report=genbank&log$=prottop&blast_rank=2913&RID=96KS83JX016"",""WP_066055614.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus hamazuiensis],Paenibacillus hamazuiensis,44.3,44.3,60%,0.022,27.56,227,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_248927444.1?report=genbank&log$=prottop&blast_rank=2914&RID=96KS83JX016"",""WP_248927444.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Schnuerera ultunensis],Schnuerera ultunensis,44.3,44.3,98%,0.022,23.76,241,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_005583225.1?report=genbank&log$=prottop&blast_rank=2915&RID=96KS83JX016"",""WP_005583225.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus solani],Paenibacillus solani,45.1,45.1,67%,0.023,28.87,478,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_054402132.1?report=genbank&log$=prottop&blast_rank=2916&RID=96KS83JX016"",""WP_054402132.1"")"
N-acetylmuramoyl-L-alanine amidase [Roseburia intestinalis],Roseburia intestinalis,44.3,44.3,78%,0.023,23.39,254,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_006855386.1?report=genbank&log$=prottop&blast_rank=2917&RID=96KS83JX016"",""WP_006855386.1"")"
N-acetylmuramoyl-L-alanine amidase [Secundilactobacillus odoratitofui],Secundilactobacillus odoratitofui,44.7,44.7,99%,0.023,24.27,283,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235805667.1?report=genbank&log$=prottop&blast_rank=2918&RID=96KS83JX016"",""WP_235805667.1"")"
N-acetylmuramoyl-L-alanine amidase [Deinococcus gobiensis],Deinococcus gobiensis,45.1,45.1,99%,0.024,26.57,618,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_014684624.1?report=genbank&log$=prottop&blast_rank=2919&RID=96KS83JX016"",""WP_014684624.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinoplanes bogorensis],Actinoplanes bogorensis,44.7,44.7,97%,0.024,23.83,394,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246612849.1?report=genbank&log$=prottop&blast_rank=2920&RID=96KS83JX016"",""WP_246612849.1"")"
peptidoglycan-binding protein [Gracilibacillus suaedae],Gracilibacillus suaedae,45.1,45.1,99%,0.024,23.92,869,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_208590778.1?report=genbank&log$=prottop&blast_rank=2921&RID=96KS83JX016"",""WP_208590778.1"")"
N-acetylmuramoyl-L-alanine amidase [Marivivens aquimaris],Marivivens aquimaris,44.7,44.7,69%,0.025,24.29,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_228069111.1?report=genbank&log$=prottop&blast_rank=2922&RID=96KS83JX016"",""WP_228069111.1"")"
N-acetylmuramoyl-L-alanine amidase AmiA [Mixta hanseatica],Mixta hanseatica,44.3,44.3,99%,0.025,25.52,284,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_249891819.1?report=genbank&log$=prottop&blast_rank=2923&RID=96KS83JX016"",""WP_249891819.1"")"
N-acetylmuramoyl-L-alanine amidase [Alkalihalobacillus alcalophilus],Alkalihalobacillus alcalophilus,44.3,44.3,100%,0.025,22.49,289,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_040323992.1?report=genbank&log$=prottop&blast_rank=2924&RID=96KS83JX016"",""WP_040323992.1"")"
N-acetylmuramoyl-L-alanine amidase [Duganella levis],Duganella levis,44.7,44.7,99%,0.026,25.94,454,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_161055886.1?report=genbank&log$=prottop&blast_rank=2925&RID=96KS83JX016"",""WP_161055886.1"")"
N-acetylmuramoyl-L-alanine amidase [Neobacillus rhizophilus],Neobacillus rhizophilus,44.7,44.7,87%,0.026,26.20,680,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_213117616.1?report=genbank&log$=prottop&blast_rank=2926&RID=96KS83JX016"",""WP_213117616.1"")"
N-acetylmuramoyl-L-alanine amidase [Levilactobacillus spicheri],Levilactobacillus spicheri,44.3,44.3,99%,0.026,21.30,283,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_045807882.1?report=genbank&log$=prottop&blast_rank=2927&RID=96KS83JX016"",""WP_045807882.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Tissierella pigra],Tissierella pigra,44.3,44.3,98%,0.026,22.90,244,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_154439946.1?report=genbank&log$=prottop&blast_rank=2928&RID=96KS83JX016"",""WP_154439946.1"")"
N-acetylmuramoyl-L-alanine amidase [Liquorilactobacillus vini],Liquorilactobacillus vini,43.9,43.9,99%,0.027,24.76,206,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235806387.1?report=genbank&log$=prottop&blast_rank=2929&RID=96KS83JX016"",""WP_235806387.1"")"
N-acetylmuramoyl-L-alanine amidase [Neobacillus sedimentimangrovi],Neobacillus sedimentimangrovi,44.7,44.7,95%,0.027,25.89,502,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_163183067.1?report=genbank&log$=prottop&blast_rank=2930&RID=96KS83JX016"",""WP_163183067.1"")"
N-acetylmuramoyl-L-alanine amidase [Duganella lactea],Duganella lactea,44.7,44.7,99%,0.027,24.05,454,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_160992175.1?report=genbank&log$=prottop&blast_rank=2931&RID=96KS83JX016"",""WP_160992175.1"")"
N-acetylmuramoyl-L-alanine amidase [Dethiosulfovibrio salsuginis],Dethiosulfovibrio salsuginis,43.5,43.5,99%,0.027,24.51,176,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085544543.1?report=genbank&log$=prottop&blast_rank=2932&RID=96KS83JX016"",""WP_085544543.1"")"
N-acetylmuramoyl-L-alanine amidase [Viridibacillus soli],Viridibacillus soli,43.9,43.9,99%,0.028,26.34,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_200747564.1?report=genbank&log$=prottop&blast_rank=2933&RID=96KS83JX016"",""WP_200747564.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus dakarensis],Bacillus dakarensis,44.7,44.7,90%,0.030,25.40,562,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_077214832.1?report=genbank&log$=prottop&blast_rank=2934&RID=96KS83JX016"",""WP_077214832.1"")"
N-acetylmuramoyl-L-alanine amidase [Neobacillus thermocopriae],Neobacillus thermocopriae,44.7,44.7,95%,0.030,24.37,511,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_163250100.1?report=genbank&log$=prottop&blast_rank=2935&RID=96KS83JX016"",""WP_163250100.1"")"
N-acetylmuramoyl-L-alanine amidase [Mediterraneibacter],Mediterraneibacter,43.9,43.9,88%,0.030,23.40,232,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_020436677.1?report=genbank&log$=prottop&blast_rank=2936&RID=96KS83JX016"",""WP_020436677.1"")"
N-acetylmuramoyl-L-alanine amidase [Pollutimonas nitritireducens],Pollutimonas nitritireducens,44.3,44.3,99%,0.031,24.37,447,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_102068709.1?report=genbank&log$=prottop&blast_rank=2937&RID=96KS83JX016"",""WP_102068709.1"")"
N-acetylmuramoyl-L-alanine amidase [Deinococcus cellulosilyticus],Deinococcus cellulosilyticus,44.3,44.3,99%,0.031,25.60,374,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_146884266.1?report=genbank&log$=prottop&blast_rank=2938&RID=96KS83JX016"",""WP_146884266.1"")"
N-acetylmuramoyl-L-alanine amidase [Oceanobacillus timonensis],Oceanobacillus timonensis,43.5,43.5,99%,0.031,23.08,194,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_080873473.1?report=genbank&log$=prottop&blast_rank=2939&RID=96KS83JX016"",""WP_080873473.1"")"
N-acetylmuramoyl-L-alanine amidase [Weissella],Weissella,44.3,44.3,97%,0.031,23.00,294,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_170999658.1?report=genbank&log$=prottop&blast_rank=2940&RID=96KS83JX016"",""WP_170999658.1"")"
N-acetylmuramoyl-L-alanine amidase [Micromonospora yangpuensis],Micromonospora yangpuensis,44.3,44.3,97%,0.031,27.18,388,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_091432457.1?report=genbank&log$=prottop&blast_rank=2941&RID=96KS83JX016"",""WP_091432457.1"")"
N-acetylmuramoyl-L-alanine amidase [Anaerostipes butyraticus],Anaerostipes butyraticus,43.9,43.9,99%,0.031,21.80,228,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_201312425.1?report=genbank&log$=prottop&blast_rank=2942&RID=96KS83JX016"",""WP_201312425.1"")"
N-acetylmuramoyl-L-alanine amidase [Achromobacter veterisilvae],Achromobacter veterisilvae,44.3,44.3,99%,0.031,26.14,461,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_165360052.1?report=genbank&log$=prottop&blast_rank=2943&RID=96KS83JX016"",""WP_165360052.1"")"
N-acetylmuramoyl-L-alanine amidase [Oceanobacillus oncorhynchi],Oceanobacillus oncorhynchi,43.5,43.5,99%,0.033,23.41,194,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_042536071.1?report=genbank&log$=prottop&blast_rank=2944&RID=96KS83JX016"",""WP_042536071.1"")"
N-acetylmuramoyl-L-alanine amidase [Virgibacillus halotolerans],Virgibacillus halotolerans,43.5,43.5,97%,0.033,24.88,199,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_239544208.1?report=genbank&log$=prottop&blast_rank=2945&RID=96KS83JX016"",""WP_239544208.1"")"
N-acetylmuramoyl-L-alanine amidase [Agrilactobacillus fermenti],Agrilactobacillus fermenti,44.3,44.3,99%,0.033,25.60,439,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_230913032.1?report=genbank&log$=prottop&blast_rank=2946&RID=96KS83JX016"",""WP_230913032.1"")"
N-acetylmuramoyl-L-alanine amidase [Dorea acetigenes],Dorea acetigenes,43.9,43.9,74%,0.034,26.09,226,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_158369151.1?report=genbank&log$=prottop&blast_rank=2947&RID=96KS83JX016"",""WP_158369151.1"")"
N-acetylmuramoyl-L-alanine amidase [Pseudoduganella albidiflava],Pseudoduganella albidiflava,44.3,44.3,99%,0.036,25.32,466,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_131144007.1?report=genbank&log$=prottop&blast_rank=2948&RID=96KS83JX016"",""WP_131144007.1"")"
N-acetylmuramoyl-L-alanine amidase [Acidaminococcus],Acidaminococcus,43.9,43.9,99%,0.036,23.44,332,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_009015917.1?report=genbank&log$=prottop&blast_rank=2949&RID=96KS83JX016"",""WP_009015917.1"")"
N-acetylmuramoyl-L-alanine amidase [Oceanobacillus timonensis],Oceanobacillus timonensis,43.9,43.9,99%,0.036,24.39,302,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_281252480.1?report=genbank&log$=prottop&blast_rank=2950&RID=96KS83JX016"",""WP_281252480.1"")"
N-acetylmuramoyl-L-alanine amidase [Sporosarcina ureilytica],Sporosarcina ureilytica,43.9,43.9,60%,0.037,29.01,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_075526664.1?report=genbank&log$=prottop&blast_rank=2951&RID=96KS83JX016"",""WP_075526664.1"")"
N-acetylmuramoyl-L-alanine amidase [Lactiplantibacillus xiangfangensis],Lactiplantibacillus xiangfangensis,43.9,43.9,82%,0.037,25.41,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_057707254.1?report=genbank&log$=prottop&blast_rank=2952&RID=96KS83JX016"",""WP_057707254.1"")"
N-acetylmuramoyl-L-alanine amidase [Cohnella luojiensis],Cohnella luojiensis,43.9,43.9,78%,0.037,23.64,252,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_135150727.1?report=genbank&log$=prottop&blast_rank=2953&RID=96KS83JX016"",""WP_135150727.1"")"
N-acetylmuramoyl-L-alanine amidase [Alkalihalobacillus nanhaiisediminis],Alkalihalobacillus nanhaiisediminis,44.3,44.3,99%,0.037,21.18,468,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_144448645.1?report=genbank&log$=prottop&blast_rank=2954&RID=96KS83JX016"",""WP_144448645.1"")"
N-acetylmuramoyl-L-alanine amidase [Alkalibaculum sporogenes],Alkalibaculum sporogenes,43.9,43.9,55%,0.037,28.95,298,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_193708472.1?report=genbank&log$=prottop&blast_rank=2955&RID=96KS83JX016"",""WP_193708472.1"")"
N-acetylmuramoyl-L-alanine amidase [Secundilactobacillus kimchicus],Secundilactobacillus kimchicus,43.9,43.9,100%,0.039,23.67,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235804698.1?report=genbank&log$=prottop&blast_rank=2956&RID=96KS83JX016"",""WP_235804698.1"")"
N-acetylmuramoyl-L-alanine amidase [Oceanobacillus iheyensis],Oceanobacillus iheyensis,43.9,43.9,99%,0.039,20.00,266,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_011067538.1?report=genbank&log$=prottop&blast_rank=2957&RID=96KS83JX016"",""WP_011067538.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium muellerianum],Clostridium muellerianum,44.3,44.3,99%,0.040,24.52,598,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_169296208.1?report=genbank&log$=prottop&blast_rank=2958&RID=96KS83JX016"",""WP_169296208.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus oleivorans],Bacillus oleivorans,43.5,43.5,99%,0.040,23.41,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_097159245.1?report=genbank&log$=prottop&blast_rank=2959&RID=96KS83JX016"",""WP_097159245.1"")"
N-acetylmuramoyl-L-alanine amidase [Variovorax terrae],Variovorax terrae,44.3,44.3,99%,0.040,26.64,471,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_243305024.1?report=genbank&log$=prottop&blast_rank=2960&RID=96KS83JX016"",""WP_243305024.1"")"
SH3 domain-containing protein [Neobacillus soli],Neobacillus soli,44.3,44.3,99%,0.041,25.00,511,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066063899.1?report=genbank&log$=prottop&blast_rank=2961&RID=96KS83JX016"",""WP_066063899.1"")"
N-acetylmuramoyl-L-alanine amidase [Levilactobacillus andaensis],Levilactobacillus andaensis,43.9,43.9,99%,0.041,21.67,283,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_203642260.1?report=genbank&log$=prottop&blast_rank=2962&RID=96KS83JX016"",""WP_203642260.1"")"
N-acetylmuramoyl-L-alanine amidase [Heyndrickxia oleronia],Heyndrickxia oleronia,43.5,43.5,81%,0.042,26.86,231,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_212944579.1?report=genbank&log$=prottop&blast_rank=2963&RID=96KS83JX016"",""WP_212944579.1"")"
SH3 domain-containing protein [Neobacillus rhizophilus],Neobacillus rhizophilus,44.3,44.3,99%,0.042,23.70,595,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_213120053.1?report=genbank&log$=prottop&blast_rank=2964&RID=96KS83JX016"",""WP_213120053.1"")"
