Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
N-acetylmuramoyl-L-alanine amidase [Halalkalibacter urbisdiaboli],Halalkalibacter urbisdiaboli,85.5,85.5,89%,2e-16,35.76,467,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_088103452.1?report=genbank&log$=prottop&blast_rank=3835&RID=96M6DB4W016"",""WP_088103452.1"")"
N-acetylmuramoyl-L-alanine amidase [Plectonema radiosum],Plectonema radiosum,85.5,85.5,98%,2e-16,34.07,644,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_263747815.1?report=genbank&log$=prottop&blast_rank=3836&RID=96M6DB4W016"",""WP_263747815.1"")"
cell wall-binding repeat-containing protein [Clostridium algifaecis],Clostridium algifaecis,85.5,85.5,90%,2e-16,34.68,518,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_209701071.1?report=genbank&log$=prottop&blast_rank=3837&RID=96M6DB4W016"",""WP_209701071.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium disporicum],Clostridium disporicum,83.2,83.2,96%,2e-16,36.02,255,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_055266494.1?report=genbank&log$=prottop&blast_rank=3838&RID=96M6DB4W016"",""WP_055266494.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus xylanilyticus],Paenibacillus xylanilyticus,85.5,85.5,87%,2e-16,34.78,468,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_175397904.1?report=genbank&log$=prottop&blast_rank=3839&RID=96M6DB4W016"",""WP_175397904.1"")"
N-acetylmuramoyl-L-alanine amidase [Listeria welshimeri],Listeria welshimeri,83.2,83.2,85%,2e-16,37.18,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_011700980.1?report=genbank&log$=prottop&blast_rank=3840&RID=96M6DB4W016"",""WP_011700980.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus paramycoides],Bacillus paramycoides,85.5,85.5,100%,2e-16,31.41,524,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_071720433.1?report=genbank&log$=prottop&blast_rank=3841&RID=96M6DB4W016"",""WP_071720433.1"")"
SH3 domain-containing protein [Jeotgalibacillus proteolyticus],Jeotgalibacillus proteolyticus,85.5,85.5,100%,2e-16,34.43,604,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_167578583.1?report=genbank&log$=prottop&blast_rank=3842&RID=96M6DB4W016"",""WP_167578583.1"")"
N-acetylmuramoyl-L-alanine amidase [Paradesulfitobacterium ferrireducens],Paradesulfitobacterium ferrireducens,85.5,85.5,97%,2e-16,33.16,537,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_206808420.1?report=genbank&log$=prottop&blast_rank=3843&RID=96M6DB4W016"",""WP_206808420.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Selenihalanaerobacter shriftii],Selenihalanaerobacter shriftii,85.5,85.5,90%,2e-16,33.53,453,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_078810741.1?report=genbank&log$=prottop&blast_rank=3844&RID=96M6DB4W016"",""WP_078810741.1"")"
N-acetylmuramoyl-L-alanine amidase [Robertmurraya siralis],Robertmurraya siralis,83.2,83.2,99%,2e-16,34.05,259,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_095306256.1?report=genbank&log$=prottop&blast_rank=3845&RID=96M6DB4W016"",""WP_095306256.1"")"
N-acetylmuramoyl-L-alanine amidase [Calothrix],Calothrix,84.3,84.3,87%,2e-16,34.57,312,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_190542403.1?report=genbank&log$=prottop&blast_rank=3846&RID=96M6DB4W016"",""WP_190542403.1"")"
N-acetylmuramoyl-L-alanine amidase [Paeniclostridium ghonii],Paeniclostridium ghonii,82.8,82.8,98%,2e-16,36.07,224,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_250676022.1?report=genbank&log$=prottop&blast_rank=3847&RID=96M6DB4W016"",""WP_250676022.1"")"
N-acetylmuramoyl-L-alanine amidase [Peptoniphilus gorbachii],Peptoniphilus gorbachii,85.1,85.1,100%,2e-16,34.24,439,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_205051286.1?report=genbank&log$=prottop&blast_rank=3848&RID=96M6DB4W016"",""WP_205051286.1"")"
N-acetylmuramoyl-L-alanine amidase [Caldicellulosiruptor hydrothermalis],Caldicellulosiruptor hydrothermalis,82.8,82.8,98%,2e-16,32.28,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_041723460.1?report=genbank&log$=prottop&blast_rank=3849&RID=96M6DB4W016"",""WP_041723460.1"")"
family 10 glycosylhydrolase [Ruminiclostridium papyrosolvens],Ruminiclostridium papyrosolvens,85.5,85.5,100%,2e-16,33.51,999,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_004616794.1?report=genbank&log$=prottop&blast_rank=3850&RID=96M6DB4W016"",""WP_004616794.1"")"
N-acetylmuramoyl-L-alanine amidase [Cohnella zeiphila],Cohnella zeiphila,85.1,85.1,87%,2e-16,34.36,410,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_185132448.1?report=genbank&log$=prottop&blast_rank=3851&RID=96M6DB4W016"",""WP_185132448.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus],Paenibacillus,85.5,85.5,100%,2e-16,33.15,475,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_069327974.1?report=genbank&log$=prottop&blast_rank=3852&RID=96M6DB4W016"",""WP_069327974.1"")"
N-acetylmuramoyl-L-alanine amidase [Pectinatus frisingensis],Pectinatus frisingensis,84.7,84.7,98%,2e-16,34.03,345,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_229711292.1?report=genbank&log$=prottop&blast_rank=3853&RID=96M6DB4W016"",""WP_229711292.1"")"
N-acetylmuramoyl-L-alanine amidase [Vagococcus humatus],Vagococcus humatus,85.1,85.1,100%,2e-16,32.97,426,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_125943004.1?report=genbank&log$=prottop&blast_rank=3854&RID=96M6DB4W016"",""WP_125943004.1"")"
N-acetylmuramoyl-L-alanine amidase [Scopulibacillus darangshiensis],Scopulibacillus darangshiensis,83.6,83.6,89%,2e-16,35.37,266,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_165887007.1?report=genbank&log$=prottop&blast_rank=3855&RID=96M6DB4W016"",""WP_165887007.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Fictibacillus solisalsi],Fictibacillus solisalsi,82.8,82.8,98%,2e-16,29.74,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_090239605.1?report=genbank&log$=prottop&blast_rank=3856&RID=96M6DB4W016"",""WP_090239605.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Andreesenia angusta],Andreesenia angusta,85.5,85.5,89%,2e-16,37.79,517,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_071063888.1?report=genbank&log$=prottop&blast_rank=3857&RID=96M6DB4W016"",""WP_071063888.1"")"
N-acetylmuramoyl-L-alanine amidase [Mangrovibacterium diazotrophicum],Mangrovibacterium diazotrophicum,85.1,85.1,100%,2e-16,33.70,401,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_120273436.1?report=genbank&log$=prottop&blast_rank=3858&RID=96M6DB4W016"",""WP_120273436.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfosporosinus orientis],Desulfosporosinus orientis,82.8,82.8,98%,2e-16,29.74,235,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_014182631.1?report=genbank&log$=prottop&blast_rank=3859&RID=96M6DB4W016"",""WP_014182631.1"")"
N-acetylmuramoyl-L-alanine amidase [Wocania ichthyoenteri],Wocania ichthyoenteri,82.0,82.0,100%,2e-16,30.32,199,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_081997797.1?report=genbank&log$=prottop&blast_rank=3860&RID=96M6DB4W016"",""WP_081997797.1"")"
N-acetylmuramoyl-L-alanine amidase [Megasphaera cerevisiae],Megasphaera cerevisiae,85.1,85.1,100%,2e-16,31.98,388,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_234984804.1?report=genbank&log$=prottop&blast_rank=3861&RID=96M6DB4W016"",""WP_234984804.1"")"
N-acetylmuramoyl-L-alanine amidase [Peptoniphilus faecalis],Peptoniphilus faecalis,85.1,85.1,100%,2e-16,33.16,446,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_169967798.1?report=genbank&log$=prottop&blast_rank=3862&RID=96M6DB4W016"",""WP_169967798.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Halobacteroides halobius],Halobacteroides halobius,85.1,85.1,90%,2e-16,33.93,447,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_015326193.1?report=genbank&log$=prottop&blast_rank=3863&RID=96M6DB4W016"",""WP_015326193.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus rhizolycopersici],Paenibacillus rhizolycopersici,82.8,82.8,85%,2e-16,32.08,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_193416088.1?report=genbank&log$=prottop&blast_rank=3864&RID=96M6DB4W016"",""WP_193416088.1"")"
N-acetylmuramoyl-L-alanine amidase [Thermodesulforhabdus norvegica],Thermodesulforhabdus norvegica,85.5,85.5,100%,2e-16,33.49,554,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_177193589.1?report=genbank&log$=prottop&blast_rank=3865&RID=96M6DB4W016"",""WP_177193589.1"")"
N-acetylmuramoyl-L-alanine amidase [Corallococcus terminator],Corallococcus terminator,83.6,83.6,99%,2e-16,27.11,268,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_120540901.1?report=genbank&log$=prottop&blast_rank=3866&RID=96M6DB4W016"",""WP_120540901.1"")"
family 10 glycosylhydrolase [Desnuesiella massiliensis],Desnuesiella massiliensis,85.5,85.5,100%,2e-16,30.81,855,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_055667245.1?report=genbank&log$=prottop&blast_rank=3867&RID=96M6DB4W016"",""WP_055667245.1"")"
N-acetylmuramoyl-L-alanine amidase [Lentibacillus amyloliquefaciens],Lentibacillus amyloliquefaciens,84.7,84.7,90%,2e-16,33.93,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_068443182.1?report=genbank&log$=prottop&blast_rank=3868&RID=96M6DB4W016"",""WP_068443182.1"")"
N-acetylmuramoyl-L-alanine amidase [Enterocloster lavalensis],Enterocloster lavalensis,82.8,82.8,98%,2e-16,31.77,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_092364598.1?report=genbank&log$=prottop&blast_rank=3869&RID=96M6DB4W016"",""WP_092364598.1"")"
N-acetylmuramoyl-L-alanine amidase [Lentibacillus halodurans],Lentibacillus halodurans,82.8,82.8,100%,2e-16,31.72,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_090236971.1?report=genbank&log$=prottop&blast_rank=3870&RID=96M6DB4W016"",""WP_090236971.1"")"
SH3 domain-containing protein [Bacillus],Bacillus,85.5,85.5,87%,2e-16,33.75,581,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_009796204.1?report=genbank&log$=prottop&blast_rank=3871&RID=96M6DB4W016"",""WP_009796204.1"")"
N-acetylmuramoyl-L-alanine amidase [Aerococcus urinaehominis],Aerococcus urinaehominis,85.1,85.1,98%,2e-16,32.60,457,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_067977173.1?report=genbank&log$=prottop&blast_rank=3872&RID=96M6DB4W016"",""WP_067977173.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus monticola],Paenibacillus monticola,84.7,84.7,100%,2e-16,34.43,373,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_154122374.1?report=genbank&log$=prottop&blast_rank=3873&RID=96M6DB4W016"",""WP_154122374.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium baratii],Clostridium baratii,82.4,82.4,99%,2e-16,31.75,224,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_045725523.1?report=genbank&log$=prottop&blast_rank=3874&RID=96M6DB4W016"",""WP_045725523.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfovibrio litoralis],Desulfovibrio litoralis,85.5,85.5,89%,2e-16,33.33,656,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_072696756.1?report=genbank&log$=prottop&blast_rank=3875&RID=96M6DB4W016"",""WP_072696756.1"")"
N-acetylmuramoyl-L-alanine amidase [Thermobacillus composti],Thermobacillus composti,85.1,85.1,100%,2e-16,33.88,479,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_015254673.1?report=genbank&log$=prottop&blast_rank=3876&RID=96M6DB4W016"",""WP_015254673.1"")"
SH3 domain-containing protein [Bacillus dafuensis],Bacillus dafuensis,85.5,85.5,85%,2e-16,39.49,592,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_057771682.1?report=genbank&log$=prottop&blast_rank=3877&RID=96M6DB4W016"",""WP_057771682.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfonatronovibrio magnus],Desulfonatronovibrio magnus,85.5,85.5,98%,2e-16,30.52,604,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052507015.1?report=genbank&log$=prottop&blast_rank=3878&RID=96M6DB4W016"",""WP_052507015.1"")"
Ig-like domain-containing protein [Neobacillus niacini],Neobacillus niacini,85.5,85.5,98%,2e-16,31.31,766,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_063253596.1?report=genbank&log$=prottop&blast_rank=3879&RID=96M6DB4W016"",""WP_063253596.1"")"
N-acetylmuramoyl-L-alanine amidase [Vagococcus fluvialis],Vagococcus fluvialis,85.1,85.1,98%,2e-16,34.07,433,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_227258931.1?report=genbank&log$=prottop&blast_rank=3880&RID=96M6DB4W016"",""WP_227258931.1"")"
N-acetylmuramoyl-L-alanine amidase [Mesobacillus maritimus],Mesobacillus maritimus,83.6,83.6,87%,2e-16,36.02,269,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_251427616.1?report=genbank&log$=prottop&blast_rank=3881&RID=96M6DB4W016"",""WP_251427616.1"")"
N-acetylmuramoyl-L-alanine amidase [Halonatronum saccharophilum],Halonatronum saccharophilum,85.5,85.5,100%,2e-16,33.51,745,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_035571593.1?report=genbank&log$=prottop&blast_rank=3882&RID=96M6DB4W016"",""WP_035571593.1"")"
N-acetylmuramoyl-L-alanine amidase [Halobacillus andaensis],Halobacillus andaensis,83.6,83.6,98%,2e-16,35.91,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188377542.1?report=genbank&log$=prottop&blast_rank=3883&RID=96M6DB4W016"",""WP_188377542.1"")"
N-acetylmuramoyl-L-alanine amidase [Granulicatella elegans],Granulicatella elegans,85.1,85.1,100%,2e-16,30.60,472,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_006702491.1?report=genbank&log$=prottop&blast_rank=3884&RID=96M6DB4W016"",""WP_006702491.1"")"
SH3 domain-containing protein [Cytobacillus firmus],Cytobacillus firmus,85.5,85.5,98%,2e-16,30.94,581,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235831075.1?report=genbank&log$=prottop&blast_rank=3885&RID=96M6DB4W016"",""WP_235831075.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Paenibacillus antri],Paenibacillus antri,83.6,83.6,84%,2e-16,31.36,289,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_138198241.1?report=genbank&log$=prottop&blast_rank=3886&RID=96M6DB4W016"",""WP_138198241.1"")"
N-acetylmuramoyl-L-alanine amidase [Salipaludibacillus neizhouensis],Salipaludibacillus neizhouensis,85.5,85.5,89%,2e-16,32.32,603,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_110938641.1?report=genbank&log$=prottop&blast_rank=3887&RID=96M6DB4W016"",""WP_110938641.1"")"
N-acetylmuramoyl-L-alanine amidase [Peribacillus deserti],Peribacillus deserti,84.3,84.3,90%,2e-16,34.48,350,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_204538930.1?report=genbank&log$=prottop&blast_rank=3888&RID=96M6DB4W016"",""WP_204538930.1"")"
N-acetylmuramoyl-L-alanine amidase [Hydrogenibacillus schlegelii],Hydrogenibacillus schlegelii,83.2,83.2,87%,2e-16,33.74,261,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066198159.1?report=genbank&log$=prottop&blast_rank=3889&RID=96M6DB4W016"",""WP_066198159.1"")"
N-acetylmuramoyl-L-alanine amidase [Cohnella phaseoli],Cohnella phaseoli,82.8,82.8,100%,2e-16,30.65,234,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246016625.1?report=genbank&log$=prottop&blast_rank=3890&RID=96M6DB4W016"",""WP_246016625.1"")"
N-acetylmuramoyl-L-alanine amidase [Trichlorobacter lovleyi],Trichlorobacter lovleyi,85.1,85.1,89%,2e-16,33.16,427,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_012469215.1?report=genbank&log$=prottop&blast_rank=3891&RID=96M6DB4W016"",""WP_012469215.1"")"
N-acetylmuramoyl-L-alanine amidase [Globicatella sanguinis],Globicatella sanguinis,85.1,85.1,100%,2e-16,31.89,459,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066127045.1?report=genbank&log$=prottop&blast_rank=3892&RID=96M6DB4W016"",""WP_066127045.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Kroppenstedtia guangzhouensis],Kroppenstedtia guangzhouensis,82.8,82.8,98%,2e-16,31.09,246,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188433225.1?report=genbank&log$=prottop&blast_rank=3893&RID=96M6DB4W016"",""WP_188433225.1"")"
GW dipeptide domain-containing protein [Trichococcus alkaliphilus],Trichococcus alkaliphilus,85.5,85.5,98%,2e-16,31.94,821,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_106449829.1?report=genbank&log$=prottop&blast_rank=3894&RID=96M6DB4W016"",""WP_106449829.1"")"
SH3 domain-containing protein [Metabacillus kandeliae],Metabacillus kandeliae,85.5,85.5,96%,2e-16,35.03,566,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_231787623.1?report=genbank&log$=prottop&blast_rank=3895&RID=96M6DB4W016"",""WP_231787623.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium intestinale],Clostridium intestinale,83.6,83.6,86%,2e-16,36.65,285,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073016062.1?report=genbank&log$=prottop&blast_rank=3896&RID=96M6DB4W016"",""WP_073016062.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Hathewaya massiliensis],Hathewaya massiliensis,82.8,82.8,91%,2e-16,34.43,234,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_142413416.1?report=genbank&log$=prottop&blast_rank=3897&RID=96M6DB4W016"",""WP_142413416.1"")"
Ig-like domain-containing protein [Carnobacterium maltaromaticum],Carnobacterium maltaromaticum,85.5,85.5,90%,2e-16,32.65,1480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_135027756.1?report=genbank&log$=prottop&blast_rank=3898&RID=96M6DB4W016"",""WP_135027756.1"")"
N-acetylmuramoyl-L-alanine amidase [Flavobacterium flevense],Flavobacterium flevense,82.0,82.0,92%,2e-16,34.46,206,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_083552874.1?report=genbank&log$=prottop&blast_rank=3899&RID=96M6DB4W016"",""WP_083552874.1"")"
N-acetylmuramoyl-L-alanine amidase [Alkalihalobacillus],Alkalihalobacillus,84.7,84.7,91%,2e-16,33.93,370,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073304117.1?report=genbank&log$=prottop&blast_rank=3900&RID=96M6DB4W016"",""WP_073304117.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus cookii],Paenibacillus cookii,82.8,82.8,89%,2e-16,36.99,241,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_212952075.1?report=genbank&log$=prottop&blast_rank=3901&RID=96M6DB4W016"",""WP_212952075.1"")"
N-acetylmuramoyl-L-alanine amidase [Oceaniferula marina],Oceaniferula marina,84.3,84.3,95%,2e-16,29.56,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_227021489.1?report=genbank&log$=prottop&blast_rank=3902&RID=96M6DB4W016"",""WP_227021489.1"")"
N-acetylmuramoyl-L-alanine amidase [Anaerofustis stercorihominis],Anaerofustis stercorihominis,84.0,84.0,99%,2e-16,33.70,300,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_007049182.1?report=genbank&log$=prottop&blast_rank=3903&RID=96M6DB4W016"",""WP_007049182.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium culturomicium],Clostridium culturomicium,84.7,84.7,98%,2e-16,34.95,401,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_040192081.1?report=genbank&log$=prottop&blast_rank=3904&RID=96M6DB4W016"",""WP_040192081.1"")"
N-acetylmuramoyl-L-alanine amidase [Listeria],Listeria,85.1,85.1,90%,2e-16,35.50,426,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_088810032.1?report=genbank&log$=prottop&blast_rank=3905&RID=96M6DB4W016"",""WP_088810032.1"")"
N-acetylmuramoyl-L-alanine amidase [Lucifera butyrica],Lucifera butyrica,83.6,83.6,98%,2e-16,31.58,286,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_122628953.1?report=genbank&log$=prottop&blast_rank=3906&RID=96M6DB4W016"",""WP_122628953.1"")"
N-acetylmuramoyl-L-alanine amidase [Meiothermus taiwanensis],Meiothermus taiwanensis,84.3,84.3,98%,2e-16,32.88,358,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_027888220.1?report=genbank&log$=prottop&blast_rank=3907&RID=96M6DB4W016"",""WP_027888220.1"")"
N-acetylmuramoyl-L-alanine amidase [Ureibacillus manganicus],Ureibacillus manganicus,85.5,85.5,98%,2e-16,32.97,618,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_036182567.1?report=genbank&log$=prottop&blast_rank=3908&RID=96M6DB4W016"",""WP_036182567.1"")"
N-acetylmuramoyl-L-alanine amidase [Gracilibacillus dipsosauri],Gracilibacillus dipsosauri,84.7,84.7,91%,2e-16,32.74,372,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_054787050.1?report=genbank&log$=prottop&blast_rank=3909&RID=96M6DB4W016"",""WP_054787050.1"")"
N-acetylmuramoyl-L-alanine amidase [Lentibacillus salicampi],Lentibacillus salicampi,84.3,84.3,94%,2e-16,35.06,348,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_167751324.1?report=genbank&log$=prottop&blast_rank=3910&RID=96M6DB4W016"",""WP_167751324.1"")"
N-acetylmuramoyl-L-alanine amidase [Syntrophothermus lipocalidus],Syntrophothermus lipocalidus,85.5,85.5,100%,2e-16,33.33,634,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013174457.1?report=genbank&log$=prottop&blast_rank=3911&RID=96M6DB4W016"",""WP_013174457.1"")"
N-acetylmuramoyl-L-alanine amidase [Keratinibaculum paraultunense],Keratinibaculum paraultunense,82.4,82.4,91%,2e-16,33.73,217,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_158279987.1?report=genbank&log$=prottop&blast_rank=3912&RID=96M6DB4W016"",""WP_158279987.1"")"
N-acetylmuramoyl-L-alanine amidase [Aquibacillus albus],Aquibacillus albus,84.3,84.3,91%,2e-16,32.74,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_204497013.1?report=genbank&log$=prottop&blast_rank=3913&RID=96M6DB4W016"",""WP_204497013.1"")"
N-acetylmuramoyl-L-alanine amidase [Dethiosulfatibacter aminovorans],Dethiosulfatibacter aminovorans,84.0,84.0,87%,2e-16,36.88,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073049224.1?report=genbank&log$=prottop&blast_rank=3914&RID=96M6DB4W016"",""WP_073049224.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus weihaiensis],Bacillus weihaiensis,82.4,82.4,98%,2e-16,32.98,230,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_072578428.1?report=genbank&log$=prottop&blast_rank=3915&RID=96M6DB4W016"",""WP_072578428.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Hazenella coriacea],Hazenella coriacea,82.8,82.8,98%,2e-16,31.28,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_131924526.1?report=genbank&log$=prottop&blast_rank=3916&RID=96M6DB4W016"",""WP_131924526.1"")"
