Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
N-acetylmuramoyl-L-alanine amidase [Marinobacter koreensis],Marinobacter koreensis,89.4,89.4,96%,6e-18,28.89,451,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_248154415.1?report=genbank&log$=prottop&blast_rank=4234&RID=96KTNVR7013"",""WP_248154415.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus halotolerans],Bacillus halotolerans,87.0,87.0,96%,6e-18,35.56,255,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_127695154.1?report=genbank&log$=prottop&blast_rank=4235&RID=96KTNVR7013"",""WP_127695154.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfohalovibrio reitneri],Desulfohalovibrio reitneri,89.4,89.4,96%,6e-18,31.16,581,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_029897255.1?report=genbank&log$=prottop&blast_rank=4236&RID=96KTNVR7013"",""WP_029897255.1"")"
N-acetylmuramoyl-L-alanine amidase [Ignatzschineria indica],Ignatzschineria indica,89.4,89.4,96%,6e-18,31.22,536,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_229821505.1?report=genbank&log$=prottop&blast_rank=4237&RID=96KTNVR7013"",""WP_229821505.1"")"
N-acetylmuramoyl-L-alanine amidase [Alkalihalobacillus trypoxylicola],Alkalihalobacillus trypoxylicola,88.6,88.6,93%,6e-18,31.25,360,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_061950415.1?report=genbank&log$=prottop&blast_rank=4238&RID=96KTNVR7013"",""WP_061950415.1"")"
N-acetylmuramoyl-L-alanine amidase [Natroniella sulfidigena],Natroniella sulfidigena,86.7,86.7,100%,6e-18,32.34,244,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_248618735.1?report=genbank&log$=prottop&blast_rank=4239&RID=96KTNVR7013"",""WP_248618735.1"")"
N-acetylmuramoyl-L-alanine amidase [Micromonospora avicenniae],Micromonospora avicenniae,89.0,89.0,99%,6e-18,29.47,388,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_076468484.1?report=genbank&log$=prottop&blast_rank=4240&RID=96KTNVR7013"",""WP_076468484.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Natronincola peptidivorans],Natronincola peptidivorans,86.7,86.7,97%,6e-18,30.15,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_090445146.1?report=genbank&log$=prottop&blast_rank=4241&RID=96KTNVR7013"",""WP_090445146.1"")"
N-acetylmuramoyl-L-alanine amidase [Legionella micdadei],Legionella micdadei,89.4,89.4,98%,6e-18,30.26,465,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_045100185.1?report=genbank&log$=prottop&blast_rank=4242&RID=96KTNVR7013"",""WP_045100185.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Clostridium septicum],Clostridium septicum,86.3,86.3,98%,6e-18,31.12,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066678349.1?report=genbank&log$=prottop&blast_rank=4243&RID=96KTNVR7013"",""WP_066678349.1"")"
N-acetylmuramoyl-L-alanine amidase [Defluviicoccus vanus],Defluviicoccus vanus,89.0,89.0,97%,6e-18,29.60,403,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_190260417.1?report=genbank&log$=prottop&blast_rank=4244&RID=96KTNVR7013"",""WP_190260417.1"")"
N-acetylmuramoyl-L-alanine amidase [Pelotomaculum propionicicum],Pelotomaculum propionicicum,87.8,87.8,98%,6e-18,32.96,307,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_134214858.1?report=genbank&log$=prottop&blast_rank=4245&RID=96KTNVR7013"",""WP_134214858.1"")"
N-acetylmuramoyl-L-alanine amidase [Thalassobius mangrovi],Thalassobius mangrovi,89.0,89.0,96%,6e-18,29.41,408,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_160973492.1?report=genbank&log$=prottop&blast_rank=4246&RID=96KTNVR7013"",""WP_160973492.1"")"
N-acetylmuramoyl-L-alanine amidase [Azospirillum halopraeferens],Azospirillum halopraeferens,89.4,89.4,96%,6e-18,27.60,452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_035690613.1?report=genbank&log$=prottop&blast_rank=4247&RID=96KTNVR7013"",""WP_035690613.1"")"
N-acetylmuramoyl-L-alanine amidase [Lysinibacillus parviboronicapiens],Lysinibacillus parviboronicapiens,89.4,89.4,98%,6e-18,30.81,639,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_107947940.1?report=genbank&log$=prottop&blast_rank=4248&RID=96KTNVR7013"",""WP_107947940.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium],Clostridium,89.4,89.4,93%,6e-18,34.08,673,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_061857718.1?report=genbank&log$=prottop&blast_rank=4249&RID=96KTNVR7013"",""WP_061857718.1"")"
N-acetylmuramoyl-L-alanine amidase [Muricauda],Muricauda,85.9,85.9,96%,6e-18,34.24,211,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_067030839.1?report=genbank&log$=prottop&blast_rank=4250&RID=96KTNVR7013"",""WP_067030839.1"")"
N-acetylmuramoyl-L-alanine amidase [Angelakisella massiliensis],Angelakisella massiliensis,89.4,89.4,83%,6e-18,35.71,593,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_071432978.1?report=genbank&log$=prottop&blast_rank=4251&RID=96KTNVR7013"",""WP_071432978.1"")"
N-acetylmuramoyl-L-alanine amidase [Weizmannia acidiproducens],Weizmannia acidiproducens,86.3,86.3,96%,6e-18,33.15,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_026314556.1?report=genbank&log$=prottop&blast_rank=4252&RID=96KTNVR7013"",""WP_026314556.1"")"
N-acetylmuramoyl-L-alanine amidase [Ammoniphilus oxalaticus],Ammoniphilus oxalaticus,89.0,89.0,96%,6e-18,32.79,398,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_120188960.1?report=genbank&log$=prottop&blast_rank=4253&RID=96KTNVR7013"",""WP_120188960.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinoalloteichus hymeniacidonis],Actinoalloteichus hymeniacidonis,88.6,88.6,97%,6e-18,31.32,384,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_069853073.1?report=genbank&log$=prottop&blast_rank=4254&RID=96KTNVR7013"",""WP_069853073.1"")"
N-acetylmuramoyl-L-alanine amidase [Oceanobacillus salinisoli],Oceanobacillus salinisoli,87.0,87.0,93%,6e-18,36.93,264,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_156290068.1?report=genbank&log$=prottop&blast_rank=4255&RID=96KTNVR7013"",""WP_156290068.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Terribacillus],Terribacillus,86.3,86.3,98%,6e-18,33.16,224,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245840438.1?report=genbank&log$=prottop&blast_rank=4256&RID=96KTNVR7013"",""WP_245840438.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfoscipio geothermicus],Desulfoscipio geothermicus,87.0,87.0,100%,6e-18,29.23,267,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_092484563.1?report=genbank&log$=prottop&blast_rank=4257&RID=96KTNVR7013"",""WP_092484563.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Jeotgalibacillus terrae],Jeotgalibacillus terrae,86.3,86.3,99%,6e-18,32.65,232,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_204731003.1?report=genbank&log$=prottop&blast_rank=4258&RID=96KTNVR7013"",""WP_204731003.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Aneurinibacillus aneurinilyticus],Aneurinibacillus aneurinilyticus,89.4,89.4,96%,6e-18,31.15,493,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_277137895.1?report=genbank&log$=prottop&blast_rank=4259&RID=96KTNVR7013"",""WP_277137895.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Alteribacillus bidgolensis],Alteribacillus bidgolensis,86.7,86.7,100%,6e-18,32.16,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_091587233.1?report=genbank&log$=prottop&blast_rank=4260&RID=96KTNVR7013"",""WP_091587233.1"")"
N-acetylmuramoyl-L-alanine amidase AmiC [Xenorhabdus ishibashii],Xenorhabdus ishibashii,89.0,89.0,96%,6e-18,29.86,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_099117148.1?report=genbank&log$=prottop&blast_rank=4261&RID=96KTNVR7013"",""WP_099117148.1"")"
N-acetylmuramoyl-L-alanine amidase [Catenuloplanes japonicus],Catenuloplanes japonicus,88.6,88.6,99%,6e-18,29.53,387,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_033345392.1?report=genbank&log$=prottop&blast_rank=4262&RID=96KTNVR7013"",""WP_033345392.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus cereus group],Bacillus cereus group,89.4,89.4,100%,6e-18,29.29,540,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_016716602.1?report=genbank&log$=prottop&blast_rank=4263&RID=96KTNVR7013"",""WP_016716602.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Aquibacillus albus],Aquibacillus albus,86.3,86.3,99%,6e-18,31.31,235,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_204501724.1?report=genbank&log$=prottop&blast_rank=4264&RID=96KTNVR7013"",""WP_204501724.1"")"
N-acetylmuramoyl-L-alanine amidase [Polaribacter cellanae],Polaribacter cellanae,85.9,85.9,95%,6e-18,32.42,210,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_208080236.1?report=genbank&log$=prottop&blast_rank=4265&RID=96KTNVR7013"",""WP_208080236.1"")"
N-acetylmuramoyl-L-alanine amidase [Chthoniobacter flavus],Chthoniobacter flavus,86.7,86.7,89%,6e-18,29.81,248,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_006981849.1?report=genbank&log$=prottop&blast_rank=4266&RID=96KTNVR7013"",""WP_006981849.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium simiarum],Clostridium simiarum,88.2,88.2,93%,6e-18,31.98,347,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_216457232.1?report=genbank&log$=prottop&blast_rank=4267&RID=96KTNVR7013"",""WP_216457232.1"")"
N-acetylmuramoyl-L-alanine amidase [Rugamonas rivuli],Rugamonas rivuli,89.4,89.4,97%,6e-18,30.80,486,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_152806650.1?report=genbank&log$=prottop&blast_rank=4268&RID=96KTNVR7013"",""WP_152806650.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium thermobutyricum],Clostridium thermobutyricum,86.3,86.3,97%,6e-18,31.22,227,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_002598865.1?report=genbank&log$=prottop&blast_rank=4269&RID=96KTNVR7013"",""WP_002598865.1"")"
N-acetylmuramoyl-L-alanine amidase [Skermanella aerolata],Skermanella aerolata,89.0,89.0,98%,6e-18,27.68,463,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044425405.1?report=genbank&log$=prottop&blast_rank=4270&RID=96KTNVR7013"",""WP_044425405.1"")"
N-acetylmuramoyl-L-alanine amidase AmiC [Xenorhabdus thuongxuanensis],Xenorhabdus thuongxuanensis,89.0,89.0,96%,6e-18,29.86,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_074020340.1?report=genbank&log$=prottop&blast_rank=4271&RID=96KTNVR7013"",""WP_074020340.1"")"
N-acetylmuramoyl-L-alanine amidase [Mastigocladopsis repens],Mastigocladopsis repens,89.4,89.4,96%,6e-18,31.25,646,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_017319259.1?report=genbank&log$=prottop&blast_rank=4272&RID=96KTNVR7013"",""WP_017319259.1"")"
N-acetylmuramoyl-L-alanine amidase [Ruminiclostridium cellulolyticum],Ruminiclostridium cellulolyticum,86.7,86.7,94%,6e-18,31.40,250,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_015926302.1?report=genbank&log$=prottop&blast_rank=4273&RID=96KTNVR7013"",""WP_015926302.1"")"
N-acetylmuramoyl-L-alanine amidase [Uruburuella testudinis],Uruburuella testudinis,89.0,89.0,96%,6e-18,29.55,429,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_244784746.1?report=genbank&log$=prottop&blast_rank=4274&RID=96KTNVR7013"",""WP_244784746.1"")"
N-acetylmuramoyl-L-alanine amidase [Sphingomonas astaxanthinifaciens],Sphingomonas astaxanthinifaciens,87.4,87.4,94%,7e-18,27.91,292,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_051676371.1?report=genbank&log$=prottop&blast_rank=4275&RID=96KTNVR7013"",""WP_051676371.1"")"
N-acetylmuramoyl-L-alanine amidase [Laceyella sacchari],Laceyella sacchari,85.5,85.5,94%,7e-18,30.34,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_132223686.1?report=genbank&log$=prottop&blast_rank=4276&RID=96KTNVR7013"",""WP_132223686.1"")"
N-acetylmuramoyl-L-alanine amidase [Paraprevotella xylaniphila],Paraprevotella xylaniphila,85.9,85.9,98%,7e-18,32.26,213,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_040602772.1?report=genbank&log$=prottop&blast_rank=4277&RID=96KTNVR7013"",""WP_040602772.1"")"
N-acetylmuramoyl-L-alanine amidase [Pseudothioclava arenosa],Pseudothioclava arenosa,88.6,88.6,95%,7e-18,28.31,408,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_096431319.1?report=genbank&log$=prottop&blast_rank=4278&RID=96KTNVR7013"",""WP_096431319.1"")"
N-acetylmuramoyl-L-alanine amidase [Geobacillus],Geobacillus,86.3,86.3,96%,7e-18,35.36,227,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_011229719.1?report=genbank&log$=prottop&blast_rank=4279&RID=96KTNVR7013"",""WP_011229719.1"")"
N-acetylmuramoyl-L-alanine amidase AmiC [Yokenella regensburgei],Yokenella regensburgei,89.0,89.0,97%,7e-18,29.73,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_038255391.1?report=genbank&log$=prottop&blast_rank=4280&RID=96KTNVR7013"",""WP_038255391.1"")"
N-acetylmuramoyl-L-alanine amidase [Virgibacillus doumboii],Virgibacillus doumboii,89.0,89.0,96%,7e-18,36.11,444,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_164669938.1?report=genbank&log$=prottop&blast_rank=4281&RID=96KTNVR7013"",""WP_164669938.1"")"
N-acetylmuramoyl-L-alanine amidase [Tolypothrix bouteillei],Tolypothrix bouteillei,89.4,89.4,96%,7e-18,30.90,677,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_038109530.1?report=genbank&log$=prottop&blast_rank=4282&RID=96KTNVR7013"",""WP_038109530.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfofundulus salinum],Desulfofundulus salinum,86.3,86.3,94%,7e-18,35.23,226,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_121451886.1?report=genbank&log$=prottop&blast_rank=4283&RID=96KTNVR7013"",""WP_121451886.1"")"
N-acetylmuramoyl-L-alanine amidase [Cohnella ginsengisoli],Cohnella ginsengisoli,89.4,89.4,84%,7e-18,34.19,502,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_277565459.1?report=genbank&log$=prottop&blast_rank=4284&RID=96KTNVR7013"",""WP_277565459.1"")"
N-acetylmuramoyl-L-alanine amidase [Phyllobacterium pellucidum],Phyllobacterium pellucidum,86.7,86.7,88%,7e-18,32.04,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_174208541.1?report=genbank&log$=prottop&blast_rank=4285&RID=96KTNVR7013"",""WP_174208541.1"")"
N-acetylmuramoyl-L-alanine amidase [Petrotoga olearia],Petrotoga olearia,89.0,89.0,94%,7e-18,32.86,455,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_103067719.1?report=genbank&log$=prottop&blast_rank=4286&RID=96KTNVR7013"",""WP_103067719.1"")"
N-acetylmuramoyl-L-alanine amidase [Geobacillus zalihae],Geobacillus zalihae,86.3,86.3,96%,7e-18,35.36,227,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_190300043.1?report=genbank&log$=prottop&blast_rank=4287&RID=96KTNVR7013"",""WP_190300043.1"")"
N-acetylmuramoyl-L-alanine amidase [Candidatus Micropelagos thuwalensis],Candidatus Micropelagos thuwalensis,89.0,89.0,97%,7e-18,29.73,422,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_021776560.1?report=genbank&log$=prottop&blast_rank=4288&RID=96KTNVR7013"",""WP_021776560.1"")"
N-acetylmuramoyl-L-alanine amidase [Nostoc commune],Nostoc commune,89.4,89.4,96%,7e-18,31.25,630,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_109012775.1?report=genbank&log$=prottop&blast_rank=4289&RID=96KTNVR7013"",""WP_109012775.1"")"
N-acetylmuramoyl-L-alanine amidase [Marinobacter santoriniensis],Marinobacter santoriniensis,89.0,89.0,96%,7e-18,28.89,451,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_008939001.1?report=genbank&log$=prottop&blast_rank=4290&RID=96KTNVR7013"",""WP_008939001.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium liquoris],Clostridium liquoris,89.4,156,94%,7e-18,31.67,596,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_106062278.1?report=genbank&log$=prottop&blast_rank=4291&RID=96KTNVR7013"",""WP_106062278.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfovibrio subterraneus],Desulfovibrio subterraneus,89.4,89.4,98%,7e-18,31.36,602,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_174403477.1?report=genbank&log$=prottop&blast_rank=4292&RID=96KTNVR7013"",""WP_174403477.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Cohnella lubricantis],Cohnella lubricantis,89.4,89.4,95%,7e-18,35.03,521,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_185177856.1?report=genbank&log$=prottop&blast_rank=4293&RID=96KTNVR7013"",""WP_185177856.1"")"
N-acetylmuramoyl-L-alanine amidase [Nitratireductor arenosus],Nitratireductor arenosus,88.6,88.6,88%,7e-18,33.65,388,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246188750.1?report=genbank&log$=prottop&blast_rank=4294&RID=96KTNVR7013"",""WP_246188750.1"")"
N-acetylmuramoyl-L-alanine amidase AmiC [Klebsiella aerogenes],Klebsiella aerogenes,88.6,88.6,97%,7e-18,29.73,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_020078045.1?report=genbank&log$=prottop&blast_rank=4295&RID=96KTNVR7013"",""WP_020078045.1"")"
N-acetylmuramoyl-L-alanine amidase [Paracoccus laeviglucosivorans],Paracoccus laeviglucosivorans,88.6,88.6,95%,7e-18,28.77,410,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_142662141.1?report=genbank&log$=prottop&blast_rank=4296&RID=96KTNVR7013"",""WP_142662141.1"")"
N-acetylmuramoyl-L-alanine amidase [Guopingia tenuis],Guopingia tenuis,86.3,86.3,98%,7e-18,30.89,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_249279780.1?report=genbank&log$=prottop&blast_rank=4297&RID=96KTNVR7013"",""WP_249279780.1"")"
N-acetylmuramoyl-L-alanine amidase [Acetohalobium arabaticum],Acetohalobium arabaticum,88.6,88.6,98%,7e-18,34.05,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013278538.1?report=genbank&log$=prottop&blast_rank=4298&RID=96KTNVR7013"",""WP_013278538.1"")"
N-acetylmuramoyl-L-alanine amidase [Orenia metallireducens],Orenia metallireducens,88.6,88.6,98%,7e-18,32.80,382,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_068716740.1?report=genbank&log$=prottop&blast_rank=4299&RID=96KTNVR7013"",""WP_068716740.1"")"
N-acetylmuramoyl-L-alanine amidase [Tepidimicrobium xylanilyticum],Tepidimicrobium xylanilyticum,89.0,89.0,98%,7e-18,32.04,445,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_159428629.1?report=genbank&log$=prottop&blast_rank=4300&RID=96KTNVR7013"",""WP_159428629.1"")"
N-acetylmuramoyl-L-alanine amidase AmiC [Edaphovirga cremea],Edaphovirga cremea,88.6,88.6,97%,7e-18,30.18,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_114194522.1?report=genbank&log$=prottop&blast_rank=4301&RID=96KTNVR7013"",""WP_114194522.1"")"
N-acetylmuramoyl-L-alanine amidase [Formivibrio citricus],Formivibrio citricus,89.0,89.0,97%,7e-18,31.84,437,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_091191279.1?report=genbank&log$=prottop&blast_rank=4302&RID=96KTNVR7013"",""WP_091191279.1"")"
N-acetylmuramoyl-L-alanine amidase [Caldanaerobacter subterraneus],Caldanaerobacter subterraneus,85.9,85.9,80%,7e-18,39.19,219,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_011026452.1?report=genbank&log$=prottop&blast_rank=4303&RID=96KTNVR7013"",""WP_011026452.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Caloranaerobacter azorensis],Caloranaerobacter azorensis,86.3,86.3,98%,7e-18,28.28,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_035162303.1?report=genbank&log$=prottop&blast_rank=4304&RID=96KTNVR7013"",""WP_035162303.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenisporosarcina indica],Paenisporosarcina indica,86.3,86.3,98%,7e-18,28.50,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_075620163.1?report=genbank&log$=prottop&blast_rank=4305&RID=96KTNVR7013"",""WP_075620163.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfovibrio sulfodismutans],Desulfovibrio sulfodismutans,89.4,89.4,96%,7e-18,30.23,730,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_176629266.1?report=genbank&log$=prottop&blast_rank=4306&RID=96KTNVR7013"",""WP_176629266.1"")"
N-acetylmuramoyl-L-alanine amidase [Thalassobius aquimarinus],Thalassobius aquimarinus,88.6,88.6,94%,7e-18,30.14,408,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_212701515.1?report=genbank&log$=prottop&blast_rank=4307&RID=96KTNVR7013"",""WP_212701515.1"")"
N-acetylmuramoyl-L-alanine amidase [Neisseria arctica],Neisseria arctica,89.0,89.0,96%,7e-18,30.00,431,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_047761323.1?report=genbank&log$=prottop&blast_rank=4308&RID=96KTNVR7013"",""WP_047761323.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfosporosinus nitroreducens],Desulfosporosinus nitroreducens,88.6,88.6,100%,7e-18,29.59,395,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_252472513.1?report=genbank&log$=prottop&blast_rank=4309&RID=96KTNVR7013"",""WP_252472513.1"")"
N-acetylmuramoyl-L-alanine amidase [Anabaena azotica],Anabaena azotica,89.4,89.4,98%,7e-18,34.07,580,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_199328405.1?report=genbank&log$=prottop&blast_rank=4310&RID=96KTNVR7013"",""WP_199328405.1"")"
GBS Bsp-like repeat-containing protein [Streptococcus pluranimalium],Streptococcus pluranimalium,89.4,89.4,97%,7e-18,35.20,876,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_104967522.1?report=genbank&log$=prottop&blast_rank=4311&RID=96KTNVR7013"",""WP_104967522.1"")"
N-acetylmuramoyl-L-alanine amidase [Aliibacillus thermotolerans],Aliibacillus thermotolerans,89.0,89.0,99%,7e-18,32.42,554,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_270898315.1?report=genbank&log$=prottop&blast_rank=4312&RID=96KTNVR7013"",""WP_270898315.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptococcus phocae],Streptococcus phocae,89.0,89.0,97%,8e-18,33.85,509,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_054279044.1?report=genbank&log$=prottop&blast_rank=4313&RID=96KTNVR7013"",""WP_054279044.1"")"
N-acetylmuramoyl-L-alanine amidase [Anabaena subtropica],Anabaena subtropica,89.4,89.4,94%,8e-18,29.65,606,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_199311596.1?report=genbank&log$=prottop&blast_rank=4314&RID=96KTNVR7013"",""WP_199311596.1"")"
N-acetylmuramoyl-L-alanine amidase [Virgibacillus doumboii],Virgibacillus doumboii,86.7,86.7,96%,8e-18,34.81,263,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_164670798.1?report=genbank&log$=prottop&blast_rank=4315&RID=96KTNVR7013"",""WP_164670798.1"")"
