Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
N-acetylmuramoyl-L-alanine amidase [Marinobacter pelagius],Marinobacter pelagius,87.4,87.4,99%,3e-17,27.66,451,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_092001118.1?report=genbank&log$=prottop&blast_rank=4812&RID=96KSZWM4016"",""WP_092001118.1"")"
N-acetylmuramoyl-L-alanine amidase [Marinobacter persicus],Marinobacter persicus,87.4,87.4,98%,3e-17,27.78,446,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_091700649.1?report=genbank&log$=prottop&blast_rank=4813&RID=96KSZWM4016"",""WP_091700649.1"")"
N-acetylmuramoyl-L-alanine amidase [Aneurinibacillus migulanus],Aneurinibacillus migulanus,86.7,86.7,98%,3e-17,31.94,333,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_161808206.1?report=genbank&log$=prottop&blast_rank=4814&RID=96KSZWM4016"",""WP_161808206.1"")"
N-acetylmuramoyl-L-alanine amidase [Oryzomonas rubra],Oryzomonas rubra,87.4,87.4,99%,3e-17,31.44,423,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_149306256.1?report=genbank&log$=prottop&blast_rank=4815&RID=96KSZWM4016"",""WP_149306256.1"")"
N-acetylmuramoyl-L-alanine amidase [Aeromonas molluscorum],Aeromonas molluscorum,87.8,87.8,99%,3e-17,27.73,490,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_005907091.1?report=genbank&log$=prottop&blast_rank=4816&RID=96KSZWM4016"",""WP_005907091.1"")"
N-acetylmuramoyl-L-alanine amidase [Cerasibacillus quisquiliarum],Cerasibacillus quisquiliarum,85.5,85.5,100%,3e-17,30.61,265,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_146935256.1?report=genbank&log$=prottop&blast_rank=4817&RID=96KSZWM4016"",""WP_146935256.1"")"
N-acetylmuramoyl-L-alanine amidase [Marinobacter psychrophilus],Marinobacter psychrophilus,87.4,87.4,98%,3e-17,28.33,456,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_048386749.1?report=genbank&log$=prottop&blast_rank=4818&RID=96KSZWM4016"",""WP_048386749.1"")"
N-acetylmuramoyl-L-alanine amidase [Thermochromatium tepidum],Thermochromatium tepidum,87.4,87.4,99%,3e-17,29.06,462,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_153975415.1?report=genbank&log$=prottop&blast_rank=4819&RID=96KSZWM4016"",""WP_153975415.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Brevibacillus thermoruber],Brevibacillus thermoruber,87.8,87.8,100%,3e-17,33.16,549,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_029100985.1?report=genbank&log$=prottop&blast_rank=4820&RID=96KSZWM4016"",""WP_029100985.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus borealis],Paenibacillus borealis,87.0,87.0,98%,3e-17,31.91,379,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_042217759.1?report=genbank&log$=prottop&blast_rank=4821&RID=96KSZWM4016"",""WP_042217759.1"")"
N-acetylmuramoyl-L-alanine amidase [Deinococcus frigens],Deinococcus frigens,87.8,87.8,100%,3e-17,29.23,625,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_029476047.1?report=genbank&log$=prottop&blast_rank=4822&RID=96KSZWM4016"",""WP_029476047.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium cagae],Clostridium cagae,87.8,87.8,96%,3e-17,33.99,675,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_105177058.1?report=genbank&log$=prottop&blast_rank=4823&RID=96KSZWM4016"",""WP_105177058.1"")"
N-acetylmuramoyl-L-alanine amidase [Psychroserpens jangbogonensis],Psychroserpens jangbogonensis,87.4,87.4,97%,3e-17,33.15,470,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052172577.1?report=genbank&log$=prottop&blast_rank=4824&RID=96KSZWM4016"",""WP_052172577.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus pinistramenti],Paenibacillus pinistramenti,87.8,87.8,100%,3e-17,28.95,485,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_138492905.1?report=genbank&log$=prottop&blast_rank=4825&RID=96KSZWM4016"",""WP_138492905.1"")"
N-acetylmuramoyl-L-alanine amidase [Exiguobacterium],Exiguobacterium,87.8,87.8,98%,3e-17,31.91,494,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_069940945.1?report=genbank&log$=prottop&blast_rank=4826&RID=96KSZWM4016"",""WP_069940945.1"")"
N-acetylmuramoyl-L-alanine amidase [Deinococcus humi],Deinococcus humi,87.8,87.8,100%,3e-17,29.38,593,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_184127649.1?report=genbank&log$=prottop&blast_rank=4827&RID=96KSZWM4016"",""WP_184127649.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus dendritiformis],Paenibacillus dendritiformis,87.8,87.8,98%,3e-17,30.16,491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_213468263.1?report=genbank&log$=prottop&blast_rank=4828&RID=96KSZWM4016"",""WP_213468263.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium collagenovorans],Clostridium collagenovorans,87.0,87.0,100%,3e-17,30.05,378,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_143147737.1?report=genbank&log$=prottop&blast_rank=4829&RID=96KSZWM4016"",""WP_143147737.1"")"
N-acetylmuramoyl-L-alanine amidase [Agarivorans albus],Agarivorans albus,87.4,87.4,99%,3e-17,29.66,449,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_016403751.1?report=genbank&log$=prottop&blast_rank=4830&RID=96KSZWM4016"",""WP_016403751.1"")"
N-acetylmuramoyl-L-alanine amidase [Oxynema aestuarii],Oxynema aestuarii,87.8,87.8,98%,3e-17,29.63,578,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_168572056.1?report=genbank&log$=prottop&blast_rank=4831&RID=96KSZWM4016"",""WP_168572056.1"")"
N-acetylmuramoyl-L-alanine amidase [Domibacillus mangrovi],Domibacillus mangrovi,87.4,87.4,98%,3e-17,32.46,463,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245797957.1?report=genbank&log$=prottop&blast_rank=4832&RID=96KSZWM4016"",""WP_245797957.1"")"
N-acetylmuramoyl-L-alanine amidase [Lusitaniella coriacea],Lusitaniella coriacea,87.8,87.8,98%,3e-17,29.10,609,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_194032191.1?report=genbank&log$=prottop&blast_rank=4833&RID=96KSZWM4016"",""WP_194032191.1"")"
N-acetylmuramoyl-L-alanine amidase [Planococcus massiliensis],Planococcus massiliensis,84.0,84.0,98%,3e-17,31.58,188,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052652254.1?report=genbank&log$=prottop&blast_rank=4834&RID=96KSZWM4016"",""WP_052652254.1"")"
N-acetylmuramoyl-L-alanine amidase [Effusibacillus lacus],Effusibacillus lacus,85.5,85.5,88%,3e-17,33.72,258,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_165912704.1?report=genbank&log$=prottop&blast_rank=4835&RID=96KSZWM4016"",""WP_165912704.1"")"
GW dipeptide domain-containing protein [Desemzia incerta],Desemzia incerta,87.8,87.8,99%,3e-17,32.20,1243,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_092479531.1?report=genbank&log$=prottop&blast_rank=4836&RID=96KSZWM4016"",""WP_092479531.1"")"
N-acetylmuramoyl-L-alanine amidase [Deinococcus hopiensis],Deinococcus hopiensis,87.8,87.8,100%,3e-17,29.90,597,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245808511.1?report=genbank&log$=prottop&blast_rank=4837&RID=96KSZWM4016"",""WP_245808511.1"")"
SH3 domain-containing protein [Caldinitratiruptor microaerophilus],Caldinitratiruptor microaerophilus,87.8,87.8,91%,3e-17,32.60,772,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_264843939.1?report=genbank&log$=prottop&blast_rank=4838&RID=96KSZWM4016"",""WP_264843939.1"")"
N-acetylmuramoyl-L-alanine amidase [Mesobacillus subterraneus],Mesobacillus subterraneus,85.1,85.1,96%,3e-17,32.09,243,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_125481488.1?report=genbank&log$=prottop&blast_rank=4839&RID=96KSZWM4016"",""WP_125481488.1"")"
N-acetylmuramoyl-L-alanine amidase [Limosilactobacillus secaliphilus],Limosilactobacillus secaliphilus,84.7,84.7,98%,4e-17,28.27,221,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_057741035.1?report=genbank&log$=prottop&blast_rank=4840&RID=96KSZWM4016"",""WP_057741035.1"")"
N-acetylmuramoyl-L-alanine amidase [Virgibacillus phasianinus],Virgibacillus phasianinus,87.0,87.0,100%,4e-17,32.28,370,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_089061521.1?report=genbank&log$=prottop&blast_rank=4841&RID=96KSZWM4016"",""WP_089061521.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus naphthalenovorans],Paenibacillus naphthalenovorans,87.8,87.8,100%,4e-17,29.69,551,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235594308.1?report=genbank&log$=prottop&blast_rank=4842&RID=96KSZWM4016"",""WP_235594308.1"")"
N-acetylmuramoyl-L-alanine amidase [Ciceribacter lividus],Ciceribacter lividus,87.4,87.4,100%,4e-17,29.74,429,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_210205958.1?report=genbank&log$=prottop&blast_rank=4843&RID=96KSZWM4016"",""WP_210205958.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus curdlanolyticus],Paenibacillus curdlanolyticus,87.4,87.4,100%,4e-17,29.69,477,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_006039197.1?report=genbank&log$=prottop&blast_rank=4844&RID=96KSZWM4016"",""WP_006039197.1"")"
N-acetylmuramoyl-L-alanine amidase [Pseudomonas],Pseudomonas,87.4,87.4,99%,4e-17,27.78,465,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_223824972.1?report=genbank&log$=prottop&blast_rank=4845&RID=96KSZWM4016"",""WP_223824972.1"")"
N-acetylmuramoyl-L-alanine amidase [Cytobacillus praedii],Cytobacillus praedii,87.8,87.8,99%,4e-17,32.64,704,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_057767626.1?report=genbank&log$=prottop&blast_rank=4846&RID=96KSZWM4016"",""WP_057767626.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus zanthoxyli],Paenibacillus zanthoxyli,87.8,87.8,98%,4e-17,32.31,517,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_036737515.1?report=genbank&log$=prottop&blast_rank=4847&RID=96KSZWM4016"",""WP_036737515.1"")"
N-acetylmuramoyl-L-alanine amidase [Massilibacillus massiliensis],Massilibacillus massiliensis,85.5,85.5,100%,4e-17,34.85,260,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_110952843.1?report=genbank&log$=prottop&blast_rank=4848&RID=96KSZWM4016"",""WP_110952843.1"")"
N-acetylmuramoyl-L-alanine amidase [Ruoffia tabacinasalis],Ruoffia tabacinasalis,87.4,87.4,99%,4e-17,28.72,418,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_138403943.1?report=genbank&log$=prottop&blast_rank=4849&RID=96KSZWM4016"",""WP_138403943.1"")"
N-acetylmuramoyl-L-alanine amidase [Roseovarius halotolerans],Roseovarius halotolerans,87.0,87.0,98%,4e-17,28.88,407,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085816598.1?report=genbank&log$=prottop&blast_rank=4850&RID=96KSZWM4016"",""WP_085816598.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus tyrfis],Paenibacillus tyrfis,87.4,87.4,99%,4e-17,29.56,442,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_063761701.1?report=genbank&log$=prottop&blast_rank=4851&RID=96KSZWM4016"",""WP_063761701.1"")"
N-acetylmuramoyl-L-alanine amidase [Ornithinibacillus halotolerans],Ornithinibacillus halotolerans,85.5,85.5,100%,4e-17,32.31,269,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188385918.1?report=genbank&log$=prottop&blast_rank=4852&RID=96KSZWM4016"",""WP_188385918.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus herberti],Paenibacillus herberti,87.4,87.4,100%,4e-17,31.05,461,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_089523440.1?report=genbank&log$=prottop&blast_rank=4853&RID=96KSZWM4016"",""WP_089523440.1"")"
N-acetylmuramoyl-L-alanine amidase [Allosediminivita pacifica],Allosediminivita pacifica,87.0,87.0,99%,4e-17,25.74,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_107976011.1?report=genbank&log$=prottop&blast_rank=4854&RID=96KSZWM4016"",""WP_107976011.1"")"
M56/M15 family metallopeptidase [Winogradskyella ludwigii],Winogradskyella ludwigii,87.4,87.4,98%,4e-17,33.16,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_179339632.1?report=genbank&log$=prottop&blast_rank=4855&RID=96KSZWM4016"",""WP_179339632.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus antri],Paenibacillus antri,87.4,87.4,100%,4e-17,28.78,435,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_138192842.1?report=genbank&log$=prottop&blast_rank=4856&RID=96KSZWM4016"",""WP_138192842.1"")"
N-acetylmuramoyl-L-alanine amidase [Anabaena sphaerica],Anabaena sphaerica,87.8,87.8,98%,4e-17,30.16,620,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_190557663.1?report=genbank&log$=prottop&blast_rank=4857&RID=96KSZWM4016"",""WP_190557663.1"")"
SH3 domain-containing protein [Cytobacillus firmus],Cytobacillus firmus,87.8,87.8,100%,4e-17,34.20,819,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_061792119.1?report=genbank&log$=prottop&blast_rank=4858&RID=96KSZWM4016"",""WP_061792119.1"")"
N-acetylmuramoyl-L-alanine amidase [Jeotgalicoccus meleagridis],Jeotgalicoccus meleagridis,85.1,85.1,98%,4e-17,32.98,245,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_185125893.1?report=genbank&log$=prottop&blast_rank=4859&RID=96KSZWM4016"",""WP_185125893.1"")"
N-acetylmuramoyl-L-alanine amidase [Deinococcus planocerae],Deinococcus planocerae,87.8,87.8,100%,4e-17,29.90,627,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_102128378.1?report=genbank&log$=prottop&blast_rank=4860&RID=96KSZWM4016"",""WP_102128378.1"")"
N-acetylmuramoyl-L-alanine amidase [Sphingomonas yabuuchiae],Sphingomonas yabuuchiae,87.0,87.0,99%,4e-17,26.09,411,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_184105004.1?report=genbank&log$=prottop&blast_rank=4861&RID=96KSZWM4016"",""WP_184105004.1"")"
N-acetylmuramoyl-L-alanine amidase [Thermus amyloliquefaciens],Thermus amyloliquefaciens,86.7,86.7,98%,4e-17,29.82,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_038058046.1?report=genbank&log$=prottop&blast_rank=4862&RID=96KSZWM4016"",""WP_038058046.1"")"
N-acetylmuramoyl-L-alanine amidase [Agarivorans litoreus],Agarivorans litoreus,87.4,87.4,99%,4e-17,29.66,449,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_220719091.1?report=genbank&log$=prottop&blast_rank=4863&RID=96KSZWM4016"",""WP_220719091.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus lutrae],Paenibacillus lutrae,85.9,85.9,98%,4e-17,30.69,291,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_157336231.1?report=genbank&log$=prottop&blast_rank=4864&RID=96KSZWM4016"",""WP_157336231.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus antarcticus],Paenibacillus antarcticus,87.4,87.4,100%,4e-17,32.46,495,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_068653226.1?report=genbank&log$=prottop&blast_rank=4865&RID=96KSZWM4016"",""WP_068653226.1"")"
N-acetylmuramoyl-L-alanine amidase [Ferroacidibacillus organovorans],Ferroacidibacillus organovorans,85.5,85.5,98%,4e-17,27.51,271,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_179123103.1?report=genbank&log$=prottop&blast_rank=4866&RID=96KSZWM4016"",""WP_179123103.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus mucilaginosus],Paenibacillus mucilaginosus,85.1,85.1,87%,4e-17,31.93,251,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_014371973.1?report=genbank&log$=prottop&blast_rank=4867&RID=96KSZWM4016"",""WP_014371973.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus illinoisensis],Paenibacillus illinoisensis,87.4,87.4,100%,4e-17,33.51,470,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_127539065.1?report=genbank&log$=prottop&blast_rank=4868&RID=96KSZWM4016"",""WP_127539065.1"")"
N-acetylmuramoyl-L-alanine amidase [Konateibacter massiliensis],Konateibacter massiliensis,86.7,86.7,97%,4e-17,32.28,367,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_099469968.1?report=genbank&log$=prottop&blast_rank=4869&RID=96KSZWM4016"",""WP_099469968.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus],Paenibacillus,87.4,87.4,99%,4e-17,32.31,479,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_036727191.1?report=genbank&log$=prottop&blast_rank=4870&RID=96KSZWM4016"",""WP_036727191.1"")"
N-acetylmuramoyl-L-alanine amidase [Marinobacter xestospongiae],Marinobacter xestospongiae,87.0,87.0,99%,4e-17,25.96,426,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_248168524.1?report=genbank&log$=prottop&blast_rank=4871&RID=96KSZWM4016"",""WP_248168524.1"")"
N-acetylmuramoyl-L-alanine amidase [Petrachloros mirabilis],Petrachloros mirabilis,87.4,87.4,98%,4e-17,30.53,616,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_161826035.1?report=genbank&log$=prottop&blast_rank=4872&RID=96KSZWM4016"",""WP_161826035.1"")"
N-acetylmuramoyl-L-alanine amidase [Devosia oryziradicis],Devosia oryziradicis,87.0,87.0,98%,4e-17,28.57,420,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_201654154.1?report=genbank&log$=prottop&blast_rank=4873&RID=96KSZWM4016"",""WP_201654154.1"")"
N-acetylmuramoyl-L-alanine amidase [Solemya elarraichensis gill symbiont],Solemya elarraichensis gill symbiont,87.4,87.4,99%,4e-17,29.61,472,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245828654.1?report=genbank&log$=prottop&blast_rank=4874&RID=96KSZWM4016"",""WP_245828654.1"")"
N-acetylmuramoyl-L-alanine amidase [Jeotgalibacillus alimentarius],Jeotgalibacillus alimentarius,84.3,84.3,98%,4e-17,29.84,217,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_041123193.1?report=genbank&log$=prottop&blast_rank=4875&RID=96KSZWM4016"",""WP_041123193.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Acetivibrio thermocellus],Acetivibrio thermocellus,87.8,87.8,96%,4e-17,32.45,948,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_003512264.1?report=genbank&log$=prottop&blast_rank=4876&RID=96KSZWM4016"",""WP_003512264.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus wulumuqiensis],Paenibacillus wulumuqiensis,87.4,87.4,100%,4e-17,28.80,505,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_046214374.1?report=genbank&log$=prottop&blast_rank=4877&RID=96KSZWM4016"",""WP_046214374.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus salipaludis],Bacillus salipaludis,87.0,87.0,98%,4e-17,30.85,390,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_133332998.1?report=genbank&log$=prottop&blast_rank=4878&RID=96KSZWM4016"",""WP_133332998.1"")"
N-acetylmuramoyl-L-alanine amidase [Floccifex porci],Floccifex porci,84.7,84.7,96%,4e-17,33.33,236,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_276984386.1?report=genbank&log$=prottop&blast_rank=4879&RID=96KSZWM4016"",""WP_276984386.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus manliponensis],Bacillus manliponensis,87.4,87.4,98%,4e-17,30.41,548,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_034639491.1?report=genbank&log$=prottop&blast_rank=4880&RID=96KSZWM4016"",""WP_034639491.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium neonatale],Clostridium neonatale,87.8,87.8,96%,4e-17,34.65,772,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_159136617.1?report=genbank&log$=prottop&blast_rank=4881&RID=96KSZWM4016"",""WP_159136617.1"")"
N-acetylmuramoyl-L-alanine amidase [Hydrocarboniphaga effusa],Hydrocarboniphaga effusa,87.0,87.0,99%,4e-17,27.47,435,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_007187608.1?report=genbank&log$=prottop&blast_rank=4882&RID=96KSZWM4016"",""WP_007187608.1"")"
N-acetylmuramoyl-L-alanine amidase [Oceanobacillus manasiensis],Oceanobacillus manasiensis,86.7,86.7,98%,4e-17,31.02,370,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_042221265.1?report=genbank&log$=prottop&blast_rank=4883&RID=96KSZWM4016"",""WP_042221265.1"")"
N-acetylmuramoyl-L-alanine amidase [Candidatus Methylobacter favarea],Candidatus Methylobacter favarea,87.0,87.0,99%,4e-17,27.59,388,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246246902.1?report=genbank&log$=prottop&blast_rank=4884&RID=96KSZWM4016"",""WP_246246902.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenisporosarcina indica],Paenisporosarcina indica,83.6,83.6,98%,4e-17,29.69,180,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_075619851.1?report=genbank&log$=prottop&blast_rank=4885&RID=96KSZWM4016"",""WP_075619851.1"")"
N-acetylmuramoyl-L-alanine amidase [Brevibacillus humidisoli],Brevibacillus humidisoli,84.7,84.7,94%,4e-17,27.78,231,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_230042680.1?report=genbank&log$=prottop&blast_rank=4886&RID=96KSZWM4016"",""WP_230042680.1"")"
N-acetylmuramoyl-L-alanine amidase [Prochlorothrix hollandica],Prochlorothrix hollandica,87.4,87.4,98%,4e-17,29.17,627,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_026099327.1?report=genbank&log$=prottop&blast_rank=4887&RID=96KSZWM4016"",""WP_026099327.1"")"
N-acetylmuramoyl-L-alanine amidase [Marinobacter salinus],Marinobacter salinus,87.4,87.4,100%,4e-17,28.63,450,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_070965285.1?report=genbank&log$=prottop&blast_rank=4888&RID=96KSZWM4016"",""WP_070965285.1"")"
N-acetylmuramoyl-L-alanine amidase [Alkalimarinus coralli],Alkalimarinus coralli,87.4,87.4,98%,4e-17,26.50,451,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_250654993.1?report=genbank&log$=prottop&blast_rank=4889&RID=96KSZWM4016"",""WP_250654993.1"")"
N-acetylmuramoyl-L-alanine amidase [Aphanothece sacrum],Aphanothece sacrum,87.4,87.4,98%,4e-17,30.69,614,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_124978267.1?report=genbank&log$=prottop&blast_rank=4890&RID=96KSZWM4016"",""WP_124978267.1"")"
N-acetylmuramoyl-L-alanine amidase [Nostoc commune],Nostoc commune,87.4,87.4,98%,4e-17,30.16,630,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_109012775.1?report=genbank&log$=prottop&blast_rank=4891&RID=96KSZWM4016"",""WP_109012775.1"")"
peptidoglycan-binding protein [Halalkalibacter krulwichiae],Halalkalibacter krulwichiae,87.4,87.4,98%,4e-17,32.80,748,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066158229.1?report=genbank&log$=prottop&blast_rank=4892&RID=96KSZWM4016"",""WP_066158229.1"")"
N-acetylmuramoyl-L-alanine amidase [Tumebacillus permanentifrigoris],Tumebacillus permanentifrigoris,84.7,84.7,95%,4e-17,30.39,241,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_109691377.1?report=genbank&log$=prottop&blast_rank=4893&RID=96KSZWM4016"",""WP_109691377.1"")"
