taxid,family,genus_species,helix_5_occupancy_75_max,amr_fullname,amr_phylum,amr_family,amr_pathogenicity,amr_gram_status
>55207,Pectobacteriaceae,Pectobacterium betavasculorum,65,Pectobacterium betavasculorum,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>414684,Rhodospirillaceae,Rhodospirillum centenum,44,Rhodocista centenaria,Pseudomonadota,Azospirillaceae,Non-pathogenic,Gram-negative
>666,Vibrionaceae,Vibrio cholerae,65,Vibrio cholerae,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>180957,Pectobacteriaceae,Pectobacterium brasiliense,65,Pectobacterium brasiliense,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>2946865,Vibrionaceae,Vibrio sinus,65,Vibrio mimicus,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>2023717,Vibrionaceae,Photobacterium carnosum,50,Photobacterium carnosum,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>729,Pasteurellaceae,Haemophilus parainfluenzae,64,Haemophilus parainfluenzae,Pseudomonadota,Pasteurellaceae,Pathogenic,Gram-negative
>446374,Vibrionaceae,Vibrio artabrorum,65,Vibrio artabrorum,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>1507808,Pectobacteriaceae,Pectobacterium actinidiae,65,Pectobacterium actinidiae,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>512643,Vibrionaceae,Photobacterium aquimaris,50,Photobacterium aquimaris,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>859058,Rhodospirillaceae,Caenispirillum salinarum,45,Caenispirillum salinarum,Pseudomonadota,Rhodospirillaceae,Non-pathogenic,Gram-negative
>390883,Vibrionaceae,Salinivibrio sharmensis,50,Salinivibrio sharmensis,Pseudomonadota,Vibrionaceae,Non-pathogenic,Gram-negative
>2485123,Vibrionaceae,Photobacterium chitinilyticum,50,Photobacterium chitinilyticum,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>615,Yersiniaceae,Serratia marcescens,65,Serratia marcescens,Pseudomonadota,Yersiniaceae,Pathogenic,Gram-negative
>85404,Pasteurellaceae,Mannheimia varigena,64,Mannheimia varigena,Pseudomonadota,Pasteurellaceae,Potentially pathogenic,Gram-negative
>722,Pasteurellaceae,Actinobacillus seminis,64,Actinobacillus seminis,Pseudomonadota,Pasteurellaceae,Potentially pathogenic,Gram-negative
>351672,Morganellaceae,Xenorhabdus griffiniae,64,Xenorhabdus griffiniae,Pseudomonadota,Morganellaceae,Non-pathogenic,Gram-negative
>615,Yersiniaceae,Serratia marcescens,65,Serratia marcescens,Pseudomonadota,Yersiniaceae,Pathogenic,Gram-negative
>2726741,Vibrionaceae,Vibrio agarilyticus,65,Vibrio agarilyticus,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>1175631,Pectobacteriaceae,Pectobacterium wasabiae,65,Pectobacterium wasabiae,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>1076549,Erwiniaceae,Pantoea rodasii,65,Pantoea rodasii,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>615,Yersiniaceae,Serratia marcescens,65,Serratia marcescens,Pseudomonadota,Yersiniaceae,Pathogenic,Gram-negative
>300181,Yersiniaceae,Serratia ureilytica,65,Serratia ureilytica,Pseudomonadota,Yersiniaceae,Potentially pathogenic,Gram-negative
>137584,Colwelliaceae,Thalassomonas viridans,50,Thalassomonas viridans,Pseudomonadota,Colwelliaceae,Non-pathogenic,Gram-negative
>1544695,Erwiniaceae,Rosenbergiella collisarenosi,65,Rosenbergiella collisarenosi,Pseudomonadota,Enterobacteriaceae,Non-pathogenic,Gram-negative
>1071947,Pasteurellaceae,Pasteurella oralis,64,Pasteurella oralis,Pseudomonadota,Pasteurellaceae,Potentially pathogenic,Gram-negative
>57911,Morganellaceae,Candidatus Arsenophonus triatominarum,64,(unknown name),(unknown phylum),(unknown family),Unknown,NA
>75985,Pasteurellaceae,Mannheimia haemolytica,64,Mannheimia haemolytica,Pseudomonadota,Pasteurellaceae,Pathogenic,Gram-negative
>2485124,Pectobacteriaceae,Pectobacterium polonicum,65,Pectobacterium polonicum,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>615,Yersiniaceae,Serratia marcescens,65,Serratia marcescens,Pseudomonadota,Yersiniaceae,Pathogenic,Gram-negative
>624146,Idiomarinaceae,Pseudidiomarina aestuarii,65,Pseudidiomarina aestuarii,Pseudomonadota,Idiomarinaceae,Non-pathogenic,Gram-negative
>146806,Pasteurellaceae,Phocoenobacter uteri,64,Phocoenobacter uteri,Pseudomonadota,Pasteurellaceae,Non-pathogenic,Gram-negative
>2108399,Pectobacteriaceae,Pectobacterium punjabense,65,Pectobacterium punjabense,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>588,Morganellaceae,Providencia stuartii,63,Providencia stuartii,Pseudomonadota,Morganellaceae,Pathogenic,Gram-negative
>1216040,Vibrionaceae,Vibrio marisflavi,65,Vibrio marisflavi,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>1367852,Erwiniaceae,Izhakiella capsodis,65,Izhakiella capsodis,Pseudomonadota,Enterobacteriaceae,Non-pathogenic,Gram-negative
>1907939,Pasteurellaceae,Rodentibacter myodis,64,Rodentibacter myodis,Pseudomonadota,Pasteurellaceae,Potentially pathogenic,Gram-negative
>935293,Yersiniaceae,Yersinia entomophaga,65,Yersinia entomophaga,Pseudomonadota,Yersiniaceae,Potentially pathogenic,Gram-negative
>1079,Blastochloridaceae,Blastochloris viridis,45,Blastochloris viridis,Pseudomonadota,Blastochloridaceae,Non-pathogenic,Gram-negative
>2204296,Vibrionaceae,Photobacterium andalusiense,50,Photobacterium andalusiense,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>349967,Yersiniaceae,Yersinia mollaretii,65,Yersinia mollaretii,Pseudomonadota,Yersiniaceae,Pathogenic,Gram-negative
>733,Pasteurellaceae,Canicola haemoglobinophilus,64,Canicola haemoglobinophilus,Pseudomonadota,Pasteurellaceae,Non-pathogenic,Gram-negative
>665097,Erwiniaceae,Erwinia piriflorinigrans,65,Erwinia piriflorinigrans,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>2558042,Pectobacteriaceae,Pectobacterium fontis,65,Pectobacterium fontis,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>2204294,Vibrionaceae,Photobacterium malacitanum,50,Photobacterium malacitanum,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>1903952,Vibrionaceae,Photobacterium proteolyticum,50,Photobacterium proteolyticum,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>351675,Morganellaceae,Xenorhabdus mauleonii,64,Xenorhabdus mauleonii,Pseudomonadota,Morganellaceae,Non-pathogenic,Gram-negative
>687,Vibrionaceae,Vibrio gazogenes,51,Vibrio gazogenes,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>104609,Vibrionaceae,Vibrio penaeicida,65,Vibrio penaeicida,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>51367,Vibrionaceae,Salinivibrio costicola,50,Salinivibrio costicola,Pseudomonadota,Vibrionaceae,Non-pathogenic,Gram-negative
>92488,Erwiniaceae,Pantoea endophytica,65,Pantoea endophytica,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>71656,Pectobacteriaceae,Brenneria alni,65,Brenneria alni,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>2778911,Pasteurellaceae,Rodentibacter haemolyticus,64,Rodentibacter haemolyticus,Pseudomonadota,Pasteurellaceae,Potentially pathogenic,Gram-negative
>403962,Azospirillaceae,Azospirillum canadense,45,Azospirillum canadense,Pseudomonadota,Azospirillaceae,Non-pathogenic,Gram-negative
>674,Vibrionaceae,Vibrio mimicus,65,Vibrio mimicus,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>865757,Vibrionaceae,Photobacterium atrarenae,50,Photobacterium damselae,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>638,Morganellaceae,Arsenophonus nasoniae,64,Arsenophonus nasoniae,Pseudomonadota,Morganellaceae,Non-pathogenic,Gram-negative
>628,Morganellaceae,Xenorhabdus nematophila,64,Xenorhabdus nematophila,Pseudomonadota,Morganellaceae,Non-pathogenic,Gram-negative
>632,Yersiniaceae,Yersinia pestis,65,Yersinia pestis,Pseudomonadota,Yersiniaceae,Pathogenic,Gram-negative
>516075,Morganellaceae,Providencia sneebia,63,Providencia sneebia,Pseudomonadota,Morganellaceae,Potentially pathogenic,Gram-negative
>485448,Colwelliaceae,Thalassomonas haliotis,50,Thalassomonas haliotis,Pseudomonadota,Colwelliaceae,Non-pathogenic,Gram-negative
>230089,Morganellaceae,Photorhabdus thracensis,64,Photorhabdus thracensis,Pseudomonadota,Morganellaceae,Potentially pathogenic,Gram-negative
>659,Vibrionaceae,Photobacterium phosphoreum,50,Photobacterium phosphoreum,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>158849,Morganellaceae,Moellerella wisconsensis,64,Moellerella wisconsensis,Pseudomonadota,Morganellaceae,Pathogenic,Gram-negative
>28173,Vibrionaceae,Vibrio nigripulchritudo,65,Vibrio nigripulchritudo,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>549,Erwiniaceae,Pantoea agglomerans,65,Pantoea agglomerans,Pseudomonadota,Erwiniaceae,Pathogenic,Gram-negative
>29485,Yersiniaceae,Yersinia rohdei,65,Yersinia rohdei,Pseudomonadota,Yersiniaceae,Pathogenic,Gram-negative
>614,Yersiniaceae,Serratia liquefaciens,65,Serratia liquefaciens,Pseudomonadota,Yersiniaceae,Pathogenic,Gram-negative
>55214,Pectobacteriaceae,Brenneria salicis,65,Brenneria salicis,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>1481663,Vibrionaceae,Vibrio metoecus,65,Vibrio metoecus,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>1926881,Erwiniaceae,Izhakiella australiensis,65,Izhakiella australiensis,Pseudomonadota,Enterobacteriaceae,Non-pathogenic,Gram-negative
>634113,Morganellaceae,Candidatus Arsenophonus lipoptenae,65,(unknown name),(unknown phylum),(unknown family),Unknown,NA
>1778540,Pectobacteriaceae,Dickeya fangzhongdai,65,Dickeya fangzhongdai,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>2014742,Vibrionaceae,Vibrio tarriae,65,Vibrio tarriae,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>1905730,Pectobacteriaceae,Pectobacterium parmentieri,65,Pectobacterium parmentieri,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>50718,Vibrionaceae,Vibrio mytili,65,Vibrio mytili,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>69221,Pectobacteriaceae,Pectobacterium cacticida,65,Pectobacterium cacticida,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>1076551,Erwiniaceae,Pantoea wallisii,65,Pantoea wallisii,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>138074,Yersiniaceae,Serratia symbiotica,65,Serratia symbiotica,Pseudomonadota,Yersiniaceae,Potentially pathogenic,Gram-negative
>351674,Morganellaceae,Xenorhabdus miraniensis,64,Xenorhabdus miraniensis,Pseudomonadota,Morganellaceae,Non-pathogenic,Gram-negative
>28151,Yersiniaceae,Serratia proteamaculans,65,Serratia proteamaculans,Pseudomonadota,Yersiniaceae,Pathogenic,Gram-negative
>52443,Vibrionaceae,Vibrio tapetis,65,Vibrio tapetis,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>1117707,Vibrionaceae,Vibrio quintilis,65,Vibrio quintilis,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>1639108,Yersiniaceae,Chania multitudinisentens,65,Chania multitudinisentens,Pseudomonadota,Yersiniaceae,Non-pathogenic,Gram-negative
>92172,Vibrionaceae,Vibrio aerogenes,65,Vibrio aerogenes,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>1400001,Pasteurellaceae,Necropsobacter massiliensis,64,Necropsobacter massiliensis,Pseudomonadota,Pasteurellaceae,Potentially pathogenic,Gram-negative
>290109,Morganellaceae,Xenorhabdus innexi,64,Xenorhabdus innexi,Pseudomonadota,Morganellaceae,Non-pathogenic,Gram-negative
>666,Vibrionaceae,Vibrio cholerae,65,Vibrio cholerae,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>29484,Yersiniaceae,Yersinia frederiksenii,65,Yersinia frederiksenii,Pseudomonadota,Yersiniaceae,Pathogenic,Gram-negative
>1324864,Erwiniaceae,Pantoea beijingensis,65,Nocardia beijingensis,Actinomycetota,Nocardiaceae,Pathogenic,Gram-positive
>675,Vibrionaceae,Vibrio cincinnatiensis,65,Vibrio cincinnatiensis,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>2487133,Idiomarinaceae,Pseudidiomarina mangrovi,63,Pseudidiomarina mangrovi,Pseudomonadota,Idiomarinaceae,Non-pathogenic,Gram-negative
>92490,Erwiniaceae,Erwinia toletana,65,Erwinia toletana,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>55209,Erwiniaceae,Pantoea cypripedii,65,Pantoea cypripedii,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>1775171,Vibrionaceae,Photobacterium alginatilyticum,50,Photobacterium alginatilyticum,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>632,Yersiniaceae,Yersinia pestis,65,Yersinia pestis,Pseudomonadota,Yersiniaceae,Pathogenic,Gram-negative
>153622,Vibrionaceae,Vibrio agarivorans,65,Vibrio agarivorans,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>85402,Pasteurellaceae,Mannheimia granulomatis,64,Mannheimia granulomatis,Pseudomonadota,Pasteurellaceae,Potentially pathogenic,Gram-negative
>1873484,Morganellaceae,Xenorhabdus thuongxuanensis,64,Xenorhabdus thuongxuanensis,Pseudomonadota,Morganellaceae,Non-pathogenic,Gram-negative
>2320859,Acetobacteraceae,Oleomonas cavernae,45,Burkholderia gladioli,Pseudomonadota,Burkholderiaceae,Pathogenic,Gram-negative
>2042057,Pectobacteriaceae,Pectobacterium polaris,65,Pectobacterium polare,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>1560201,Erwiniaceae,Erwinia iniecta,65,Erwinia iniecta,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>137545,Yersiniaceae,Serratia quinivorans,65,Serratia quinivorans,Pseudomonadota,Yersiniaceae,Potentially pathogenic,Gram-negative
>1089444,Pectobacteriaceae,Dickeya solani,65,Dickeya solani,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>1763883,Vibrionaceae,Vibrio cidicii,64,Vibrio cidicii,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>2978220,Erwiniaceae,Winslowiella arboricola,65,(unknown name),(unknown phylum),(unknown family),Unknown,NA
>584787,Fam_of_Gallaecimonas,Gallaecimonas pentaromativorans,65,Gallaecimonas pentaromativorans,Pseudomonadota,,Non-pathogenic,Gram-negative
>634,Yersiniaceae,Yersinia bercovieri,65,Yersinia bercovieri,Pseudomonadota,Yersiniaceae,Pathogenic,Gram-negative
>29495,Vibrionaceae,Vibrio navarrensis,64,Vibrio navarrensis,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>51367,Vibrionaceae,Salinivibrio costicola,50,Salinivibrio costicola,Pseudomonadota,Vibrionaceae,Non-pathogenic,Gram-negative
>82995,Yersiniaceae,Serratia grimesii,65,Serratia grimesii,Pseudomonadota,Yersiniaceae,Potentially pathogenic,Gram-negative
>723,Pasteurellaceae,Actinobacillus ureae,64,Actinobacillus ureae,Pseudomonadota,Pasteurellaceae,Pathogenic,Gram-negative
>1247023,Morganellaceae,Candidatus Arsenophonus nilaparvatae,64,(unknown name),(unknown phylum),(unknown family),Unknown,NA
>1034471,Morganellaceae,Xenorhabdus ishibashii,64,Xenorhabdus ishibashii,Pseudomonadota,Morganellaceae,Non-pathogenic,Gram-negative
>1927128,Vibrionaceae,Candidatus Enterovibrio luxaltus,49,(unknown name),(unknown phylum),(unknown family),Unknown,NA
>1577887,Pectobacteriaceae,Dickeya undicola,65,Dickeya undicola,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>1076550,Erwiniaceae,Pantoea rwandensis,65,Pantoea rwandensis,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>419257,Yersiniaceae,Yersinia massiliensis,65,Yersinia massiliensis,Pseudomonadota,Yersiniaceae,Potentially pathogenic,Gram-negative
>747,Pasteurellaceae,Pasteurella multocida,64,Pasteurella multocida,Pseudomonadota,Pasteurellaceae,Pathogenic,Gram-negative
>263819,Yersiniaceae,Yersinia aleksiciae,65,Yersinia aleksiciae,Pseudomonadota,Yersiniaceae,Potentially pathogenic,Gram-negative
>1615494,Erwiniaceae,Mixta intestinalis,65,Mixta intestinalis,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>2872648,Erwiniaceae,Mixta hanseatica,65,Francisella tularensis holarctica,Pseudomonadota,Francisellaceae,Pathogenic,Gram-negative
>2259638,Pectobacteriaceae,Dickeya lacustris,65,Dickeya lacustris,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>367190,Yersiniaceae,Yersinia similis,65,Yersinia similis,Pseudomonadota,Yersiniaceae,Potentially pathogenic,Gram-negative
>988801,Erwiniaceae,Rosenbergiella nectarea,65,Rosenbergiella nectarea,Pseudomonadota,Enterobacteriaceae,Non-pathogenic,Gram-negative
>665913,Erwiniaceae,Mixta calida,65,Mixta calida,Pseudomonadota,Erwiniaceae,Pathogenic,Gram-negative
>1240404,Pectobacteriaceae,Dickeya oryzae,65,Dickeya oryzae,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>2161819,Erwiniaceae,Erwinia mediterraneensis,65,(unknown name),(unknown phylum),(unknown family),Unknown,NA
>716,Pasteurellaceae,Actinobacillus suis,64,Actinobacillus suis,Pseudomonadota,Pasteurellaceae,Pathogenic,Gram-negative
>47917,Yersiniaceae,Serratia fonticola,65,Serratia fonticola,Pseudomonadota,Yersiniaceae,Pathogenic,Gram-negative
>53341,Morganellaceae,Xenorhabdus japonica,64,Xenorhabdus japonica,Pseudomonadota,Morganellaceae,Non-pathogenic,Gram-negative
>1891675,Erwiniaceae,Pantoea alhagi,65,Mixta calida,Pseudomonadota,Erwiniaceae,Pathogenic,Gram-negative
>290111,Morganellaceae,Xenorhabdus ehlersii,64,Xenorhabdus ehlersii,Pseudomonadota,Morganellaceae,Non-pathogenic,Gram-negative
>1082704,Pectobacteriaceae,Lonsdalea britannica,65,Lonsdalea britannica,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>2884250,Pectobacteriaceae,Musicola keenii,65,Musicola keenii,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>1763536,Colwelliaceae,Thalassotalea crassostreae,64,Thalassotalea crassostreae,Pseudomonadota,Colwelliaceae,Non-pathogenic,Gram-negative
>204039,Pectobacteriaceae,Dickeya dianthicola,65,Dickeya dianthicola,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>685706,Yersiniaceae,Yersinia nurmii,65,Yersinia nurmii,Pseudomonadota,Yersiniaceae,Potentially pathogenic,Gram-negative
>416170,Azospirillaceae,Azospirillum rugosum,45,Azospirillum rugosum,Pseudomonadota,Azospirillaceae,Non-pathogenic,Gram-negative
>265425,Alteromonadaceae,Salinimonas chungwhensis,65,Alteromonas chungwhensis,Pseudomonadota,Alteromonadaceae,Non-pathogenic,Gram-negative
>51367,Vibrionaceae,Salinivibrio costicola,50,Salinivibrio costicola,Pseudomonadota,Vibrionaceae,Non-pathogenic,Gram-negative
>1393735,Morganellaceae,Photorhabdus temperata,64,Photorhabdus temperata,Pseudomonadota,Morganellaceae,Potentially pathogenic,Gram-negative
>29486,Yersiniaceae,Yersinia ruckeri,65,Yersinia ruckeri,Pseudomonadota,Yersiniaceae,Pathogenic,Gram-negative
>1494590,Phyllobacteriaceae,Paramesorhizobium deserti,44,Paramesorhizobium deserti,Pseudomonadota,Rhizobiaceae,Non-pathogenic,Gram-negative
>2562439,Erwiniaceae,Mixta tenebrionis,65,Mixta tenebrionis,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>672,Vibrionaceae,Vibrio vulnificus,64,Vibrio vulnificus,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>69223,Pectobacteriaceae,Musicola paradisiaca,65,Musicola paradisiaca,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>2233851,Blastochloridaceae,Blastochloris tepida,45,Blastochloris tepida,Pseudomonadota,Blastochloridaceae,Non-pathogenic,Gram-negative
>615,Yersiniaceae,Serratia marcescens,65,Serratia marcescens,Pseudomonadota,Yersiniaceae,Pathogenic,Gram-negative
>351656,Morganellaceae,Xenorhabdus vietnamensis,64,Xenorhabdus vietnamensis,Pseudomonadota,Morganellaceae,Non-pathogenic,Gram-negative
>666,Vibrionaceae,Vibrio cholerae,64,Vibrio cholerae,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>2597702,Yersiniaceae,Serratia rhizosphaerae,65,Serratia rhizosphaerae,Pseudomonadota,Yersiniaceae,Potentially pathogenic,Gram-negative
>568768,Pectobacteriaceae,Dickeya poaceiphila,65,Dickeya poaceiphila,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>1088,Rhodovibrionaceae,Rhodovibrio sodomensis,45,Rhodovibrio sodomensis,Pseudomonadota,Rhodovibrionaceae,Non-pathogenic,Gram-negative
>2487322,Vibrionaceae,Vibrio viridaestus,65,Vibrio viridaestus,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>204038,Pectobacteriaceae,Dickeya dadantii,65,Dickeya dadantii,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>204042,Pectobacteriaceae,Dickeya zeae,65,Dickeya zeae,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>2020715,Colwelliaceae,Thalassotalea litorea,64,Thalassotalea litorea,Pseudomonadota,Colwelliaceae,Non-pathogenic,Gram-negative
>735,Pasteurellaceae,Haemophilus parahaemolyticus,64,Haemophilus parahaemolyticus,Pseudomonadota,Pasteurellaceae,Pathogenic,Gram-negative
